RecordID,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV,LeverageDistance,LeverageCutoff,LeverageFlag,MedianRegressionPrediction,MedianRegressionResidual,ResidualRobustZ,ResidualZCutoff,ResponseOutlierFlag,OutlierClass
405,41.529200,0.000000,18.100000,0,0.693000,5.531000,85.400000,1.607400,24,666,20.200000,329.460000,27.380000,8.500000,16.172178,4.830804,True,6.158293,2.341707,0.756225,3.500000,False,Leverage only
406,67.920800,0.000000,18.100000,0,0.693000,5.683000,100.000000,1.425400,24,666,20.200000,384.970000,22.980000,5.000000,30.120610,4.830804,True,5.000000,-0.000000,0.000000,3.500000,False,Leverage only
407,20.716200,0.000000,18.100000,0,0.659000,4.138000,100.000000,1.178100,24,666,20.200000,370.220000,23.340000,11.900000,7.863205,4.830804,True,4.277386,7.622614,2.461627,3.500000,False,Leverage only
408,11.951100,0.000000,18.100000,0,0.659000,5.608000,100.000000,1.285200,24,666,20.200000,332.090000,12.130000,27.900000,4.470796,4.830804,False,16.166085,11.733915,3.789319,3.500000,True,Response only
409,7.403890,0.000000,18.100000,0,0.597000,5.617000,97.900000,1.454700,24,666,20.200000,314.640000,26.400000,17.200000,3.926537,4.830804,False,12.318301,4.881699,1.576483,3.500000,False,Regular
410,14.438300,0.000000,18.100000,0,0.597000,6.852000,100.000000,1.465500,24,666,20.200000,179.360000,19.780000,27.500000,4.076122,4.830804,False,19.527791,7.972209,2.574524,3.500000,False,Regular
411,51.135800,0.000000,18.100000,0,0.597000,5.757000,100.000000,1.413000,24,666,20.200000,2.600000,10.110000,15.000000,23.276253,4.830804,True,13.212859,1.787141,0.577134,3.500000,False,Leverage only
412,14.050700,0.000000,18.100000,0,0.597000,6.657000,100.000000,1.527500,24,666,20.200000,35.050000,21.220000,17.200000,3.852768,4.830804,False,18.083664,-0.883664,0.285368,3.500000,False,Regular
413,18.811000,0.000000,18.100000,0,0.597000,4.628000,100.000000,1.553900,24,666,20.200000,28.790000,34.370000,17.900000,6.250497,4.830804,True,3.246785,14.653215,4.732070,3.500000,True,Leverage + response
414,28.655800,0.000000,18.100000,0,0.597000,5.155000,100.000000,1.589400,24,666,20.200000,210.970000,20.080000,16.300000,10.954495,4.830804,True,9.511233,6.788767,2.192346,3.500000,False,Leverage only
415,45.746100,0.000000,18.100000,0,0.693000,4.519000,100.000000,1.658200,24,666,20.200000,88.270000,36.980000,7.000000,17.990942,4.830804,True,-2.872190,9.872190,3.188099,3.500000,False,Leverage only
416,18.084600,0.000000,18.100000,0,0.679000,6.434000,100.000000,1.834700,24,666,20.200000,27.250000,29.050000,7.200000,5.012523,4.830804,True,12.436117,-5.236117,1.690938,3.500000,False,Leverage only
417,10.834200,0.000000,18.100000,0,0.679000,6.782000,90.800000,1.819500,24,666,20.200000,21.570000,25.790000,7.500000,3.556307,4.830804,False,16.340184,-8.840184,2.854825,3.500000,False,Regular
418,25.940600,0.000000,18.100000,0,0.679000,5.304000,89.100000,1.647500,24,666,20.200000,127.360000,26.640000,10.400000,8.522893,4.830804,True,7.389666,3.010334,0.972149,3.500000,False,Leverage only
419,73.534100,0.000000,18.100000,0,0.679000,5.957000,100.000000,1.802600,24,666,20.200000,16.450000,20.620000,8.800000,33.261039,4.830804,True,6.180835,2.619165,0.845826,3.500000,False,Leverage only
420,11.812300,0.000000,18.100000,0,0.718000,6.824000,76.500000,1.794000,24,666,20.200000,48.450000,22.740000,8.400000,3.670942,4.830804,False,17.327760,-8.927760,2.883107,3.500000,False,Regular
421,11.087400,0.000000,18.100000,0,0.718000,6.411000,100.000000,1.858900,24,666,20.200000,318.750000,15.020000,16.700000,2.753949,4.830804,False,17.708885,-1.008885,0.325807,3.500000,False,Regular
422,7.022590,0.000000,18.100000,0,0.718000,6.006000,95.300000,1.874600,24,666,20.200000,319.980000,15.700000,14.200000,2.313817,4.830804,False,16.153056,-1.953056,0.630715,3.500000,False,Regular
423,12.048200,0.000000,18.100000,0,0.614000,5.648000,87.600000,1.951200,24,666,20.200000,291.550000,14.100000,20.800000,3.842920,4.830804,False,15.709405,5.090595,1.643943,3.500000,False,Regular
424,7.050420,0.000000,18.100000,0,0.614000,6.103000,85.100000,2.021800,24,666,20.200000,2.520000,23.290000,13.400000,3.059265,4.830804,False,15.189728,-1.789728,0.577970,3.500000,False,Regular
425,8.792120,0.000000,18.100000,0,0.584000,5.565000,70.600000,2.063500,24,666,20.200000,3.650000,17.160000,11.700000,3.023637,4.830804,False,15.207301,-3.507301,1.132639,3.500000,False,Regular
426,15.860300,0.000000,18.100000,0,0.679000,5.896000,95.400000,1.909600,24,666,20.200000,7.680000,24.390000,8.300000,3.709400,4.830804,False,11.854097,-3.554097,1.147751,3.500000,False,Regular
427,12.247200,0.000000,18.100000,0,0.584000,5.837000,59.700000,1.997600,24,666,20.200000,24.650000,15.690000,10.200000,3.549474,4.830804,False,16.844471,-6.644471,2.145748,3.500000,False,Regular
428,37.661900,0.000000,18.100000,0,0.679000,6.202000,78.700000,1.862900,24,666,20.200000,18.820000,14.520000,10.900000,15.406392,4.830804,True,14.394142,-3.494142,1.128389,3.500000,False,Leverage only
429,7.367110,0.000000,18.100000,0,0.679000,6.193000,78.100000,1.935600,24,666,20.200000,96.730000,21.520000,11.000000,2.462562,4.830804,False,15.647402,-4.647402,1.500820,3.500000,False,Regular
430,9.338890,0.000000,18.100000,0,0.679000,6.380000,95.600000,1.968200,24,666,20.200000,60.720000,24.080000,9.500000,2.463749,4.830804,False,15.000687,-5.500687,1.776377,3.500000,False,Regular
431,8.492130,0.000000,18.100000,0,0.584000,6.348000,86.100000,2.052700,24,666,20.200000,83.450000,17.640000,14.500000,2.705000,4.830804,False,18.471987,-3.971987,1.282703,3.500000,False,Regular
432,10.062300,0.000000,18.100000,0,0.584000,6.833000,94.300000,2.088200,24,666,20.200000,81.330000,19.690000,14.100000,3.265987,4.830804,False,19.630327,-5.530327,1.785949,3.500000,False,Regular
433,6.444050,0.000000,18.100000,0,0.584000,6.425000,74.800000,2.200400,24,666,20.200000,97.950000,12.030000,16.100000,2.857788,4.830804,False,21.144127,-5.044127,1.628937,3.500000,False,Regular
434,5.581070,0.000000,18.100000,0,0.713000,6.436000,87.900000,2.315800,24,666,20.200000,100.190000,16.220000,14.300000,2.480858,4.830804,False,17.904316,-3.604316,1.163968,3.500000,False,Regular
435,13.913400,0.000000,18.100000,0,0.713000,6.208000,95.000000,2.222200,24,666,20.200000,100.630000,15.170000,11.700000,3.874970,4.830804,False,16.112627,-4.412627,1.425002,3.500000,False,Regular
436,11.160400,0.000000,18.100000,0,0.740000,6.629000,94.600000,2.124700,24,666,20.200000,109.850000,23.270000,13.400000,3.180644,4.830804,False,15.350661,-1.950661,0.629941,3.500000,False,Regular
437,14.420800,0.000000,18.100000,0,0.740000,6.461000,93.300000,2.002600,24,666,20.200000,27.490000,18.050000,9.600000,3.823370,4.830804,False,16.155463,-6.555463,2.117004,3.500000,False,Regular
438,15.177200,0.000000,18.100000,0,0.740000,6.152000,100.000000,1.914200,24,666,20.200000,9.320000,26.450000,8.700000,3.864057,4.830804,False,11.590448,-2.890448,0.933433,3.500000,False,Regular
439,13.678100,0.000000,18.100000,0,0.740000,5.935000,87.900000,1.820600,24,666,20.200000,68.950000,34.020000,8.400000,4.924107,4.830804,True,8.400000,-0.000000,0.000000,3.500000,False,Leverage only
440,9.390630,0.000000,18.100000,0,0.740000,5.627000,93.900000,1.817200,24,666,20.200000,396.900000,22.880000,12.800000,2.494343,4.830804,False,11.345097,1.454903,0.469842,3.500000,False,Regular
441,22.051100,0.000000,18.100000,0,0.740000,5.818000,92.400000,1.866200,24,666,20.200000,391.450000,22.110000,10.500000,7.006629,4.830804,True,10.884427,-0.384427,0.124146,3.500000,False,Leverage only
442,9.724180,0.000000,18.100000,0,0.740000,6.406000,97.200000,2.065100,24,666,20.200000,385.960000,19.520000,17.100000,2.416991,4.830804,False,15.831475,1.268525,0.409654,3.500000,False,Regular
443,5.666370,0.000000,18.100000,0,0.740000,6.219000,100.000000,2.004800,24,666,20.200000,395.690000,16.590000,18.400000,2.708976,4.830804,False,16.520066,1.879934,0.607101,3.500000,False,Regular
444,9.966540,0.000000,18.100000,0,0.740000,6.485000,100.000000,1.978400,24,666,20.200000,386.730000,18.850000,15.400000,2.447972,4.830804,False,16.448714,-1.048714,0.338669,3.500000,False,Regular
445,12.802300,0.000000,18.100000,0,0.740000,5.854000,96.600000,1.895600,24,666,20.200000,240.520000,23.790000,10.800000,2.962682,4.830804,False,11.520945,-0.720945,0.232820,3.500000,False,Regular
446,10.671800,0.000000,18.100000,0,0.740000,6.459000,94.800000,1.987900,24,666,20.200000,43.060000,23.980000,11.800000,2.990972,4.830804,False,14.502833,-2.702833,0.872846,3.500000,False,Regular
447,6.288070,0.000000,18.100000,0,0.740000,6.341000,96.400000,2.072000,24,666,20.200000,318.010000,17.790000,14.900000,2.586652,4.830804,False,16.584923,-1.684923,0.544125,3.500000,False,Regular
448,9.924850,0.000000,18.100000,0,0.740000,6.251000,96.600000,2.198000,24,666,20.200000,388.520000,16.440000,12.600000,2.654143,4.830804,False,16.042561,-3.442561,1.111731,3.500000,False,Regular
449,9.329090,0.000000,18.100000,0,0.713000,6.185000,98.700000,2.261600,24,666,20.200000,396.900000,18.130000,14.100000,2.020504,4.830804,False,15.423638,-1.323638,0.427452,3.500000,False,Regular
450,7.526010,0.000000,18.100000,0,0.713000,6.417000,98.300000,2.185000,24,666,20.200000,304.210000,19.310000,13.000000,2.110085,4.830804,False,16.412124,-3.412124,1.101902,3.500000,False,Regular
451,6.717720,0.000000,18.100000,0,0.713000,6.749000,92.600000,2.323600,24,666,20.200000,0.320000,17.440000,13.400000,2.533878,4.830804,False,18.699976,-5.299976,1.711560,3.500000,False,Regular
452,5.441140,0.000000,18.100000,0,0.713000,6.655000,98.200000,2.355200,24,666,20.200000,355.290000,17.730000,15.200000,2.742057,4.830804,False,18.178118,-2.978118,0.961746,3.500000,False,Regular
453,5.090170,0.000000,18.100000,0,0.713000,6.297000,91.800000,2.368200,24,666,20.200000,385.090000,17.270000,16.100000,2.584900,4.830804,False,16.811379,-0.711379,0.229731,3.500000,False,Regular
454,8.248090,0.000000,18.100000,0,0.713000,7.393000,99.300000,2.452700,24,666,20.200000,375.870000,16.740000,17.800000,3.364086,4.830804,False,21.516597,-3.716597,1.200228,3.500000,False,Regular
455,9.513630,0.000000,18.100000,0,0.713000,6.728000,94.100000,2.496100,24,666,20.200000,6.680000,18.710000,14.900000,2.476361,4.830804,False,17.584042,-2.684042,0.866777,3.500000,False,Regular
456,4.752370,0.000000,18.100000,0,0.713000,6.525000,86.500000,2.435800,24,666,20.200000,50.920000,18.130000,14.100000,2.998795,4.830804,False,17.648630,-3.548630,1.145985,3.500000,False,Regular
457,4.668830,0.000000,18.100000,0,0.713000,5.976000,87.900000,2.580600,24,666,20.200000,10.480000,19.010000,12.700000,2.826245,4.830804,False,14.587501,-1.887501,0.609544,3.500000,False,Regular
458,8.200580,0.000000,18.100000,0,0.713000,5.936000,80.300000,2.779200,24,666,20.200000,3.500000,16.940000,13.500000,2.322752,4.830804,False,14.619799,-1.119799,0.361625,3.500000,False,Regular
459,7.752230,0.000000,18.100000,0,0.713000,6.301000,83.700000,2.783100,24,666,20.200000,272.210000,16.230000,14.900000,2.281913,4.830804,False,16.575424,-1.675424,0.541057,3.500000,False,Regular
460,6.801170,0.000000,18.100000,0,0.713000,6.081000,84.400000,2.717500,24,666,20.200000,396.900000,14.700000,20.000000,2.451874,4.830804,False,16.262342,3.737658,1.207029,3.500000,False,Regular
461,4.812130,0.000000,18.100000,0,0.713000,6.701000,90.000000,2.597500,24,666,20.200000,255.230000,16.420000,16.400000,2.973770,4.830804,False,18.838040,-2.438040,0.787334,3.500000,False,Regular
462,3.693110,0.000000,18.100000,0,0.713000,6.376000,88.400000,2.567100,24,666,20.200000,391.430000,14.650000,17.700000,3.064763,4.830804,False,18.144456,-0.444456,0.143532,3.500000,False,Regular
463,6.654920,0.000000,18.100000,0,0.713000,6.317000,83.000000,2.734400,24,666,20.200000,396.900000,13.990000,19.500000,2.483695,4.830804,False,17.650517,1.849483,0.597267,3.500000,False,Regular
464,5.821150,0.000000,18.100000,0,0.713000,6.513000,89.900000,2.801600,24,666,20.200000,393.820000,10.290000,20.200000,3.111710,4.830804,False,19.790081,0.409919,0.132378,3.500000,False,Regular
465,7.839320,0.000000,18.100000,0,0.655000,6.209000,65.400000,2.963400,24,666,20.200000,396.900000,13.220000,21.400000,2.173011,4.830804,False,18.050201,3.349799,1.081775,3.500000,False,Regular
466,3.163600,0.000000,18.100000,0,0.655000,5.759000,48.200000,3.066500,24,666,20.200000,334.400000,14.130000,19.900000,3.551281,4.830804,False,16.422669,3.477331,1.122960,3.500000,False,Regular
467,3.774980,0.000000,18.100000,0,0.655000,5.952000,84.700000,2.871500,24,666,20.200000,22.010000,17.150000,19.000000,2.805885,4.830804,False,15.695210,3.304790,1.067240,3.500000,False,Regular
468,4.422280,0.000000,18.100000,0,0.584000,6.003000,94.500000,2.540300,24,666,20.200000,331.290000,21.320000,19.100000,3.733335,4.830804,False,15.385662,3.714338,1.199498,3.500000,False,Regular
469,15.575700,0.000000,18.100000,0,0.580000,5.926000,71.000000,2.908400,24,666,20.200000,368.740000,18.130000,19.100000,4.411872,4.830804,False,14.842974,4.257026,1.374753,3.500000,False,Regular
470,13.075100,0.000000,18.100000,0,0.580000,5.713000,56.700000,2.823700,24,666,20.200000,396.900000,14.760000,20.100000,3.935434,4.830804,False,15.717100,4.382900,1.415402,3.500000,False,Regular
471,4.348790,0.000000,18.100000,0,0.580000,6.167000,84.000000,3.033400,24,666,20.200000,396.900000,16.290000,19.900000,3.180036,4.830804,False,17.676751,2.223249,0.717970,3.500000,False,Regular
472,4.038410,0.000000,18.100000,0,0.532000,6.229000,90.700000,3.099300,24,666,20.200000,395.330000,12.870000,19.600000,4.247800,4.830804,False,19.600000,-0.000000,0.000000,3.500000,False,Regular
473,3.568680,0.000000,18.100000,0,0.580000,6.437000,75.000000,2.896500,24,666,20.200000,393.370000,14.360000,23.200000,3.374583,4.830804,False,20.045109,3.154891,1.018832,3.500000,False,Regular
474,4.646890,0.000000,18.100000,0,0.614000,6.980000,67.600000,2.532900,24,666,20.200000,374.680000,11.660000,29.800000,3.104958,4.830804,False,23.536735,6.263265,2.022642,3.500000,False,Regular
475,8.055790,0.000000,18.100000,0,0.584000,5.427000,95.400000,2.429800,24,666,20.200000,352.580000,18.140000,13.800000,3.368015,4.830804,False,13.447593,0.352407,0.113805,3.500000,False,Regular
476,6.393120,0.000000,18.100000,0,0.584000,6.162000,97.400000,2.206000,24,666,20.200000,302.760000,24.100000,13.300000,3.765355,4.830804,False,15.193856,-1.893856,0.611597,3.500000,False,Regular
477,4.871410,0.000000,18.100000,0,0.614000,6.484000,93.600000,2.305300,24,666,20.200000,396.210000,18.680000,16.700000,3.082392,4.830804,False,18.433367,-1.733367,0.559769,3.500000,False,Regular
478,15.023400,0.000000,18.100000,0,0.614000,5.304000,97.300000,2.100700,24,666,20.200000,349.480000,24.910000,12.000000,4.071420,4.830804,False,9.533400,2.466600,0.796557,3.500000,False,Regular
479,10.233000,0.000000,18.100000,0,0.614000,6.185000,96.700000,2.170500,24,666,20.200000,379.700000,18.030000,14.600000,2.403670,4.830804,False,16.662582,-2.062582,0.666085,3.500000,False,Regular
480,14.333700,0.000000,18.100000,0,0.614000,6.229000,88.000000,1.951200,24,666,20.200000,383.320000,13.110000,21.400000,4.280603,4.830804,False,18.492943,2.907057,0.938797,3.500000,False,Regular
481,5.824010,0.000000,18.100000,0,0.532000,6.242000,64.700000,3.424200,24,666,20.200000,396.900000,10.740000,23.000000,3.591723,4.830804,False,20.338619,2.661381,0.859459,3.500000,False,Regular
482,5.708180,0.000000,18.100000,0,0.532000,6.750000,74.900000,3.331700,24,666,20.200000,393.070000,7.740000,23.700000,4.006185,4.830804,False,23.710855,-0.010855,0.003505,3.500000,False,Regular
483,5.731160,0.000000,18.100000,0,0.532000,7.061000,77.000000,3.410600,24,666,20.200000,395.280000,7.010000,25.000000,4.189931,4.830804,False,25.305193,-0.305193,0.098558,3.500000,False,Regular
484,2.818380,0.000000,18.100000,0,0.532000,5.762000,40.300000,4.098300,24,666,20.200000,392.920000,10.420000,21.800000,4.256560,4.830804,False,18.326605,3.473395,1.121689,3.500000,False,Regular
485,2.378570,0.000000,18.100000,0,0.583000,5.871000,41.900000,3.724000,24,666,20.200000,370.730000,13.340000,20.600000,3.913283,4.830804,False,17.613345,2.986655,0.964502,3.500000,False,Regular
486,3.673670,0.000000,18.100000,0,0.583000,6.312000,51.900000,3.991700,24,666,20.200000,388.620000,10.580000,21.200000,3.340096,4.830804,False,20.028775,1.171225,0.378232,3.500000,False,Regular
487,5.691750,0.000000,18.100000,0,0.583000,6.114000,79.800000,3.545900,24,666,20.200000,392.680000,14.980000,19.100000,2.749856,4.830804,False,17.223508,1.876492,0.605989,3.500000,False,Regular
488,4.835670,0.000000,18.100000,0,0.583000,5.905000,53.200000,3.152300,24,666,20.200000,388.220000,11.450000,20.600000,3.145835,4.830804,False,18.523989,2.076011,0.670421,3.500000,False,Regular
489,0.150860,0.000000,27.740000,0,0.609000,5.454000,92.700000,1.820900,4,711,20.100000,395.090000,18.060000,15.200000,8.546588,4.830804,True,11.277745,3.922255,1.266643,3.500000,False,Leverage only
490,0.183370,0.000000,27.740000,0,0.609000,5.414000,98.300000,1.755400,4,711,20.100000,344.050000,23.970000,7.000000,8.521899,4.830804,True,8.949631,-1.949631,0.629609,3.500000,False,Leverage only
491,0.207460,0.000000,27.740000,0,0.609000,5.093000,98.000000,1.822600,4,711,20.100000,318.430000,29.680000,8.100000,8.794923,4.830804,True,5.344495,2.755505,0.889855,3.500000,False,Leverage only
492,0.105740,0.000000,27.740000,0,0.609000,5.983000,98.800000,1.868100,4,711,20.100000,390.110000,18.070000,13.600000,8.612658,4.830804,True,13.600000,-0.000000,0.000000,3.500000,False,Leverage only
493,0.111320,0.000000,27.740000,0,0.609000,5.983000,83.500000,2.109900,4,711,20.100000,396.900000,13.350000,20.100000,8.817370,4.830804,True,15.309371,4.790629,1.547073,3.500000,False,Leverage only
494,0.173310,0.000000,9.690000,0,0.585000,5.707000,54.000000,2.381700,6,391,19.200000,396.900000,12.010000,21.800000,2.787781,4.830804,False,19.470252,2.329748,0.752363,3.500000,False,Regular
495,0.279570,0.000000,9.690000,0,0.585000,5.926000,42.600000,2.381700,6,391,19.200000,396.900000,13.590000,24.500000,3.236356,4.830804,False,20.139948,4.360052,1.408023,3.500000,False,Regular
496,0.178990,0.000000,9.690000,0,0.585000,5.670000,28.800000,2.798600,6,391,19.200000,393.290000,17.600000,23.100000,4.346337,4.830804,False,17.345005,5.754995,1.858503,3.500000,False,Regular
497,0.289600,0.000000,9.690000,0,0.585000,5.390000,72.900000,2.798600,6,391,19.200000,396.900000,21.140000,19.700000,3.166176,4.830804,False,13.923989,5.776011,1.865290,3.500000,False,Regular
498,0.268380,0.000000,9.690000,0,0.585000,5.794000,70.600000,2.892700,6,391,19.200000,396.900000,14.100000,18.300000,2.199118,4.830804,False,18.269594,0.030406,0.009819,3.500000,False,Regular
499,0.239120,0.000000,9.690000,0,0.585000,6.019000,65.300000,2.409100,6,391,19.200000,396.900000,12.920000,21.200000,2.267594,4.830804,False,20.361805,0.838195,0.270684,3.500000,False,Regular
500,0.177830,0.000000,9.690000,0,0.585000,5.569000,73.500000,2.399900,6,391,19.200000,395.770000,15.100000,17.500000,2.487301,4.830804,False,17.335615,0.164385,0.053086,3.500000,False,Regular
501,0.224380,0.000000,9.690000,0,0.585000,6.027000,79.700000,2.498200,6,391,19.200000,396.900000,14.330000,16.800000,2.040093,4.830804,False,19.533752,-2.733752,0.882831,3.500000,False,Regular
502,0.062630,0.000000,11.930000,0,0.573000,6.593000,69.100000,2.478600,1,273,21.000000,391.990000,9.670000,22.400000,3.128729,4.830804,False,23.264240,-0.864240,0.279095,3.500000,False,Regular
503,0.045270,0.000000,11.930000,0,0.573000,6.120000,76.700000,2.287500,1,273,21.000000,396.900000,9.080000,20.600000,3.165133,4.830804,False,21.312361,-0.712361,0.230048,3.500000,False,Regular
504,0.060760,0.000000,11.930000,0,0.573000,6.976000,91.000000,2.167500,1,273,21.000000,396.900000,5.640000,23.900000,3.737552,4.830804,False,26.410814,-2.510814,0.810836,3.500000,False,Regular
505,0.109590,0.000000,11.930000,0,0.573000,6.794000,89.300000,2.388900,1,273,21.000000,393.450000,6.480000,22.000000,3.501220,4.830804,False,25.048873,-3.048873,0.984595,3.500000,False,Regular
506,0.047410,0.000000,11.930000,0,0.573000,6.030000,80.800000,2.505000,1,273,21.000000,396.900000,7.880000,11.900000,3.344389,4.830804,False,21.007753,-9.107753,2.941233,3.500000,False,Regular
