Dataset,ContaminationRate,Repetition,RecordID,OriginalResponse,AddedNoise,ContaminatedResponse
Concrete Strength,0.2,27,426,32.90179472,-48.54030498,-15.63851026
Concrete Strength,0.2,27,430,29.59230992,201.3774486,230.9697585
Concrete Strength,0.2,27,436,41.20308576,-222.1351968,-180.9321111
Concrete Strength,0.2,27,439,41.40992856,-145.6821871,-104.2722586
Concrete Strength,0.2,27,442,27.22051248,-132.4371042,-105.2165918
Concrete Strength,0.2,27,447,53.72396992,-362.5924027,-308.8684328
Concrete Strength,0.2,27,451,53.77223324,-49.70870082,4.063532424
Concrete Strength,0.2,27,455,39.64487,196.4428006,236.0876706
Concrete Strength,0.2,27,456,51.25564584,265.2268657,316.4825116
Concrete Strength,0.2,27,458,39.2656582,15.49078716,54.75644536
Concrete Strength,0.2,27,462,53.65502232,149.5565097,203.211532
Concrete Strength,0.2,27,465,56.8128224,336.1025937,392.9154161
Concrete Strength,0.2,27,472,57.02655996,96.28807924,153.3146392
Concrete Strength,0.2,27,474,51.021224,197.8003617,248.8215857
Concrete Strength,0.2,27,480,38.01770664,-71.07846311,-33.06075647
Concrete Strength,0.2,27,485,54.76507868,163.8622209,218.6272996
Concrete Strength,0.2,27,488,46.68441996,82.20788673,128.8923067
Concrete Strength,0.2,27,492,36.83870268,58.04689046,94.88559314
Concrete Strength,0.2,27,496,47.96684532,314.2427509,362.2095962
Concrete Strength,0.2,27,498,44.02993736,-406.9601337,-362.9301963
Concrete Strength,0.2,27,508,62.05284,-77.05041955,-14.99757955
Concrete Strength,0.2,27,511,39.00464228,51.71923315,90.72387544
Concrete Strength,0.2,27,512,65.69721315,81.01831778,146.7155309
Concrete Strength,0.2,27,522,24.13166,-467.1608312,-443.0291712
Concrete Strength,0.2,27,523,44.52045028,-216.0640424,-171.5435922
Concrete Strength,0.2,27,528,35.75425543,73.95503475,109.7092902
Concrete Strength,0.2,27,531,66.78067543,67.01576354,133.796439
Concrete Strength,0.2,27,532,23.84897484,309.3323904,333.1813652
Concrete Strength,0.2,27,535,19.1991487,-392.8824417,-373.683293
Concrete Strength,0.2,27,538,43.94237391,231.3699012,275.3122751
Concrete Strength,0.2,27,542,15.61594192,315.5048996,331.1208415
Concrete Strength,0.2,27,550,41.68020315,-71.50086419,-29.82066104
Concrete Strength,0.2,27,551,27.74244581,-261.6228393,-233.8803935
Concrete Strength,0.2,27,576,17.57612219,4.670753509,22.2468757
Concrete Strength,0.2,27,586,33.0431373,107.6612715,140.7044088
Concrete Strength,0.2,27,590,31.89998609,-105.6438128,-73.74382675
Concrete Strength,0.2,27,592,19.76520849,-272.3083573,-252.5431488
Concrete Strength,0.2,27,598,31.38150014,-9.052540384,22.32895976
Concrete Strength,0.2,27,602,32.03994972,-94.61554248,-62.57559276
Concrete Strength,0.2,27,618,9.307926,-108.7973585,-99.48943248
Concrete Strength,0.2,27,625,27.53077668,163.1459046,190.6766813
Concrete Strength,0.2,27,626,32.922479,-57.90461303,-24.98213403
Concrete Strength,0.2,27,627,9.99050724,90.16298898,100.1534962
Concrete Strength,0.2,27,646,19.53906036,80.73640505,100.2754654
Concrete Strength,0.2,27,647,47.7144971,90.28966159,138.0041587
Concrete Strength,0.2,27,655,24.29092896,-113.2971112,-89.00618223
Concrete Strength,0.2,27,664,27.8748252,8.398564541,36.27338975
Concrete Strength,0.2,27,672,20.41607384,-60.3368159,-39.92074207
Concrete Strength,0.2,27,673,6.940954892,-82.86949669,-75.9285418
Concrete Strength,0.2,27,675,13.5654403,-93.43969993,-79.87425963
Concrete Strength,0.2,27,681,17.27551066,-158.3020113,-141.0265006
Concrete Strength,0.2,27,682,24.28196577,-83.11281094,-58.83084517
Concrete Strength,0.2,27,696,22.34798559,-518.9026644,-496.5546788
Concrete Strength,0.2,27,700,9.561653168,-122.159566,-112.5979128
Concrete Strength,0.2,27,716,39.6621069,-304.9357132,-265.2736063
Concrete Strength,0.2,27,718,4.827710952,385.7146262,390.5423372
Concrete Strength,0.2,27,723,17.24379476,-57.40751024,-40.16371548
Concrete Strength,0.2,27,725,35.76312012,79.71344984,115.47657
Concrete Strength,0.2,27,728,17.43684804,350.1042751,367.5411231
Concrete Strength,0.2,27,730,37.91428524,-71.96725861,-34.05297337
Concrete Strength,0.2,27,760,27.3377234,40.75934826,68.09707166
Concrete Strength,0.2,27,762,31.35047372,83.64324172,114.9937154
Concrete Strength,0.2,27,766,23.22155168,-257.6695032,-234.4479515
Concrete Strength,0.2,27,771,14.98920824,43.11778418,58.10699242
Concrete Strength,0.2,27,779,14.79615496,260.5643802,275.3605351
Concrete Strength,0.2,27,783,21.6495464,-273.3988926,-251.7493462
Concrete Strength,0.2,27,785,13.52062436,-0.4837782238,13.03684614
Concrete Strength,0.2,27,790,32.72253096,3.382021803,36.10455276
Concrete Strength,0.2,27,794,18.12632404,-38.60246334,-20.4761393
Concrete Strength,0.2,27,807,24.00065956,76.95229561,100.9529552
Concrete Strength,0.2,27,830,37.16965116,84.13070149,121.3003526
Concrete Strength,0.2,27,831,33.75674496,-252.1060424,-218.3492975
Concrete Strength,0.2,27,840,26.8550902,-129.5014284,-102.6463382
Concrete Strength,0.2,27,848,52.82075636,93.99760998,146.8183663
Concrete Strength,0.2,27,857,40.86524252,211.8471724,252.7124149
Concrete Strength,0.2,27,859,52.42086028,294.2026078,346.6234681
Concrete Strength,0.2,27,864,42.13387836,-47.00211911,-4.868240752
Concrete Strength,0.2,27,896,49.77327244,-135.5859992,-85.81272678
Concrete Strength,0.2,27,900,13.19657064,-439.5521569,-426.3555863
Concrete Strength,0.2,27,903,56.61287436,-493.8020057,-437.1891314
Concrete Strength,0.2,27,905,23.786922,77.22122603,101.008148
Concrete Strength,0.2,27,907,39.41734292,386.9754709,426.3928139
Concrete Strength,0.2,27,910,23.73865868,-330.4832381,-306.7445794
Concrete Strength,0.2,27,921,29.06830816,230.9604946,260.0288028
Concrete Strength,0.2,27,927,30.6472082,-237.6945286,-207.0473204
Concrete Strength,0.2,27,929,24.5798194,-48.53266361,-23.95284421
Concrete Strength,0.2,27,942,28.9379972,285.5863209,314.5243181
Concrete Strength,0.2,27,946,36.44363293,-322.1966436,-285.7530107
Concrete Strength,0.2,27,949,26.23318285,-83.3429984,-57.10981555
Concrete Strength,0.2,27,951,38.6306508,-139.7299311,-101.0992803
Concrete Strength,0.2,27,952,19.0095428,325.9981919,345.0077347
Concrete Strength,0.2,27,958,29.72606826,-260.9362028,-231.2101345
Concrete Strength,0.2,27,968,23.786922,33.01482812,56.80175012
Concrete Strength,0.2,27,976,43.57833058,-421.8513629,-378.2730323
Concrete Strength,0.2,27,982,10.53588276,-131.2425697,-120.706687
Concrete Strength,0.2,27,983,25.10382116,-158.7863922,-133.6825711
Concrete Strength,0.2,27,985,9.738159024,419.0148869,428.7530459
Concrete Strength,0.2,27,998,45.30477848,34.34135138,79.64612986
Concrete Strength,0.2,27,1001,44.6118551,12.98261167,57.59446678
Concrete Strength,0.2,27,1004,65.90907927,83.84578542,149.7548647
Concrete Strength,0.2,27,1015,33.30651713,-158.3721971,-125.06568
Concrete Strength,0.2,27,1019,37.26548832,108.7340194,145.9995077
Concrete Strength,0.2,28,8,36.44776979,61.78888381,98.2366536
Concrete Strength,0.2,28,11,38.07424367,15.5849436,53.65918728
Concrete Strength,0.2,28,14,42.32693164,33.16125697,75.48818861
Concrete Strength,0.2,28,37,30.07976945,-59.5319198,-29.45215035
Concrete Strength,0.2,28,88,24.40055564,-125.1579213,-100.7573657
Concrete Strength,0.2,28,95,42.79577532,-84.05776379,-41.26198847
Concrete Strength,0.2,28,101,49.20100736,-57.4213455,-8.22033814
Concrete Strength,0.2,28,107,55.89581932,50.17843595,106.0742553
Concrete Strength,0.2,28,112,55.89581932,139.3902998,195.2861191
Concrete Strength,0.2,28,115,22.89749796,137.0531611,159.9506591
Concrete Strength,0.2,28,117,61.09446836,-309.389649,-248.2951807
Concrete Strength,0.2,28,122,68.29949256,-71.93790784,-3.638415281
Concrete Strength,0.2,28,124,60.2946762,-100.217333,-39.92265677
Concrete Strength,0.2,28,129,68.4994406,-343.9210703,-275.4216297
Concrete Strength,0.2,28,138,71.29871316,146.3728794,217.6715926
Concrete Strength,0.2,28,150,64.30053176,234.2035787,298.5041104
Concrete Strength,0.2,28,151,66.10006412,-414.4811197,-348.3810556
Concrete Strength,0.2,28,168,74.19451236,-257.8365637,-183.6420513
Concrete Strength,0.2,28,171,57.59882504,1.606596724,59.20542176
Concrete Strength,0.2,28,175,75.497622,212.9012591,288.3988811
Concrete Strength,0.2,28,181,73.29819356,-162.3459549,-89.04776134
Concrete Strength,0.2,28,184,67.79617508,400.3619961,468.1581711
Concrete Strength,0.2,28,194,34.55653712,183.4755455,218.0320826
Concrete Strength,0.2,28,201,21.0634918,-73.31344795,-52.24995615
Concrete Strength,0.2,28,203,35.34253976,-109.4465252,-74.10398548
Concrete Strength,0.2,28,214,35.34253976,-56.6646933,-21.32215354
Concrete Strength,0.2,28,215,9.4458212,332.4919938,341.937815
Concrete Strength,0.2,28,219,40.38950408,5.356339576,45.74584366
Concrete Strength,0.2,28,221,25.48303296,49.17878444,74.6618174
Concrete Strength,0.2,28,222,21.53923024,347.3955582,368.9347885
Concrete Strength,0.2,28,230,17.9953236,-350.142779,-332.1474554
Concrete Strength,0.2,28,231,30.38520732,-207.7575073,-177.3723
Concrete Strength,0.2,28,234,53.90323368,209.3743421,263.2775757
Concrete Strength,0.2,28,264,47.73931824,248.822419,296.5617372
Concrete Strength,0.2,28,276,29.93015316,-127.1151895,-97.18503634
Concrete Strength,0.2,28,278,36.96970312,-31.5289829,5.440720216
Concrete Strength,0.2,28,282,32.66047812,-256.6990324,-224.0385542
Concrete Strength,0.2,28,285,13.62404576,-80.9291369,-67.30509114
Concrete Strength,0.2,28,288,35.57006684,447.1334646,482.7035314
Concrete Strength,0.2,28,295,7.39807748,-313.8292935,-306.431216
Concrete Strength,0.2,28,297,31.11605188,-156.5298744,-125.4138225
Concrete Strength,0.2,28,300,22.50449664,129.7048729,152.2093696
Concrete Strength,0.2,28,303,45.08483564,134.484665,179.5695007
Concrete Strength,0.2,28,304,48.97348028,-72.29680572,-23.32332544
Concrete Strength,0.2,28,307,48.28400428,-319.1429,-270.8588957
Concrete Strength,0.2,28,311,35.2322236,-24.15752053,11.07470307
Concrete Strength,0.2,28,312,39.94134468,43.49547881,83.43682349
Concrete Strength,0.2,28,320,15.36152528,-360.5953395,-345.2338142
Concrete Strength,0.2,28,321,28.6822016,-36.32096925,-7.638767654
Concrete Strength,0.2,28,324,51.0556978,-111.5006622,-60.44496444
Concrete Strength,0.2,28,326,42.29245784,-154.9258338,-112.6333759
Concrete Strength,0.2,28,331,42.21661548,-198.2117222,-155.9951067
Concrete Strength,0.2,28,332,52.5035974,254.5623682,307.0659656
Concrete Strength,0.2,28,336,38.76923548,-116.4059277,-77.63669224
Concrete Strength,0.2,28,337,51.3314882,58.90314875,110.234637
Concrete Strength,0.2,28,340,21.91154728,415.3807699,437.2923172
Concrete Strength,0.2,28,352,45.93978588,334.1315983,380.0713842
Concrete Strength,0.2,28,355,30.44726016,-241.4194867,-210.9722265
Concrete Strength,0.2,28,359,66.9481196,-55.17455892,11.77356068
Concrete Strength,0.2,28,367,52.20022796,38.60601193,90.80623989
Concrete Strength,0.2,28,370,15.340841,351.6809688,367.0218098
Concrete Strength,0.2,28,371,26.04840328,-80.47980064,-54.43139736
Concrete Strength,0.2,28,372,30.21973308,-103.2791203,-73.0593872
Concrete Strength,0.2,28,393,47.27736932,-443.8388339,-396.5614646
Concrete Strength,0.2,28,395,52.30364936,-141.153581,-88.84993162
Concrete Strength,0.2,28,399,39.39665864,-119.7858316,-80.38917297
Concrete Strength,0.2,28,411,21.29101888,81.20497621,102.4959951
Concrete Strength,0.2,28,415,12.5484632,-175.7206872,-163.172224
Concrete Strength,0.2,28,421,33.08795324,9.742889754,42.83084299
Concrete Strength,0.2,28,422,34.23937816,-178.0769277,-143.8375495
Concrete Strength,0.2,28,424,29.7508894,-365.5255222,-335.7746328
Concrete Strength,0.2,28,438,38.20386516,23.52791503,61.73178019
Concrete Strength,0.2,28,462,53.65502232,2.087336301,55.74235862
Concrete Strength,0.2,28,465,56.8128224,469.34968,526.1625024
Concrete Strength,0.2,28,469,52.95865156,-366.6280112,-313.6693596
Concrete Strength,0.2,28,471,40.14818748,-354.9519588,-314.8037713
Concrete Strength,0.2,28,472,57.02655996,-467.757988,-410.731428
Concrete Strength,0.2,28,475,53.38612668,15.30500467,68.69113135
Concrete Strength,0.2,28,477,25.02108404,1.37056748,26.39165152
Concrete Strength,0.2,28,482,61.06688932,-121.40095,-60.33406067
Concrete Strength,0.2,28,490,25.510612,-30.52771987,-5.017107867
Concrete Strength,0.2,28,491,34.77027468,317.0868288,351.8571035
Concrete Strength,0.2,28,492,36.83870268,-82.15917874,-45.32047606
Concrete Strength,0.2,28,494,41.66503468,-366.1423854,-324.4773508
Concrete Strength,0.2,28,499,55.45455468,60.8212046,116.2757593
Concrete Strength,0.2,28,523,44.52045028,-328.861553,-284.3411027
Concrete Strength,0.2,28,526,25.11662572,288.9481917,314.0648174
Concrete Strength,0.2,28,531,66.78067543,-404.9696733,-338.1889979
Concrete Strength,0.2,28,551,27.74244581,-95.57846786,-67.83602204
Concrete Strength,0.2,28,555,15.69109481,-152.7574769,-137.0663821
Concrete Strength,0.2,28,562,33.08243743,95.76425883,128.8466963
Concrete Strength,0.2,28,564,21.81984697,-312.7393966,-290.9195496
Concrete Strength,0.2,28,566,14.8437288,-90.09860396,-75.25487516
Concrete Strength,0.2,28,569,25.44786968,-20.88728811,4.560581572
Concrete Strength,0.2,28,574,38.70028788,-191.6415412,-152.9412533
Concrete Strength,0.2,28,577,21.17932377,50.88530296,72.06462673
Concrete Strength,0.2,28,581,21.8591471,265.2608861,287.1200332
Concrete Strength,0.2,28,583,25.72641799,319.5914859,345.3179039
Concrete Strength,0.2,28,590,31.89998609,-283.285875,-251.3858889
Concrete Strength,0.2,28,596,17.59680647,55.21845695,72.81526342
Concrete Strength,0.2,28,601,27.04124872,-160.0335768,-132.9923281
Concrete Strength,0.2,28,602,32.03994972,-220.2872604,-188.2473106
Concrete Strength,0.2,28,606,6.46728488,-440.0075062,-433.5402213
Concrete Strength,0.2,28,631,17.3403214,28.51208174,45.85240314
Concrete Strength,0.2,28,634,14.2032056,-512.2921253,-498.0889197
Concrete Strength,0.2,28,635,24.49708228,271.7580841,296.2551663
Concrete Strength,0.2,28,646,19.53906036,-292.160473,-272.6214126
Concrete Strength,0.2,28,647,47.7144971,223.1932646,270.9077617
Concrete Strength,0.2,28,648,43.37700359,-111.9342716,-68.55726805
Concrete Strength,0.2,28,649,29.89223198,-51.41111084,-21.51887886
Concrete Strength,0.2,28,655,24.29092896,-109.5729443,-85.28201539
Concrete Strength,0.2,28,668,39.32150576,-233.1425259,-193.8210201
Concrete Strength,0.2,28,674,15.0305768,26.32601794,41.35659474
Concrete Strength,0.2,28,678,7.675936308,230.3098857,237.985822
Concrete Strength,0.2,28,681,17.27551066,-261.1704758,-243.8949651
Concrete Strength,0.2,28,683,24.04616498,178.9783841,203.024549
Concrete Strength,0.2,28,686,13.66403537,-545.5314499,-531.8674146
Concrete Strength,0.2,28,687,14.14391066,-171.1512392,-157.0073285
Concrete Strength,0.2,28,696,22.34798559,81.81521619,104.1632018
Concrete Strength,0.2,28,699,41.68434001,-54.87676366,-13.19242365
Concrete Strength,0.2,28,701,6.883728384,31.0277018,37.91143019
Concrete Strength,0.2,28,703,17.16588397,230.5228038,247.6886878
Concrete Strength,0.2,28,704,30.43967592,-140.1158295,-109.6761536
Concrete Strength,0.2,28,710,32.10269204,-64.7352807,-32.63258867
Concrete Strength,0.2,28,714,9.694722036,-110.3641385,-100.6694165
Concrete Strength,0.2,28,723,17.24379476,-255.1084728,-237.8646781
Concrete Strength,0.2,28,731,39.38286912,219.150125,258.5329941
Concrete Strength,0.2,28,732,15.87173752,-132.5366068,-116.6648692
Concrete Strength,0.2,28,737,12.05204048,-130.6392822,-118.5872417
Concrete Strength,0.2,28,762,31.35047372,101.1884555,132.5389292
Concrete Strength,0.2,28,767,27.923778,130.7288064,158.6525844
Concrete Strength,0.2,28,771,14.98920824,163.4294049,178.4186131
Concrete Strength,0.2,28,779,14.79615496,153.0613541,167.8575091
Concrete Strength,0.2,28,788,37.231704,278.4601092,315.6918132
Concrete Strength,0.2,28,789,18.12632404,153.7358042,171.8621282
Concrete Strength,0.2,28,803,31.6469484,-202.1555816,-170.5086332
Concrete Strength,0.2,28,805,39.58281716,150.5918588,190.1746759
Concrete Strength,0.2,28,812,27.923778,105.1503188,133.0740968
Concrete Strength,0.2,28,822,20.77391188,25.98965401,46.76356589
Concrete Strength,0.2,28,823,25.17966352,-140.3637898,-115.1841263
Concrete Strength,0.2,28,839,27.67556664,-211.5232052,-183.8476385
Concrete Strength,0.2,28,845,53.52402188,-70.96935374,-17.44533186
Concrete Strength,0.2,28,852,32.83974188,150.2479518,183.0876937
Concrete Strength,0.2,28,857,40.86524252,137.2778248,178.1430674
Concrete Strength,0.2,28,862,37.25928304,144.7053294,181.9646124
Concrete Strength,0.2,28,864,42.13387836,-583.3763111,-541.2424327
Concrete Strength,0.2,28,870,31.17810472,-71.56901159,-40.39090687
Concrete Strength,0.2,28,873,32.39847724,71.96063788,104.3591151
Concrete Strength,0.2,28,902,29.86810032,344.575846,374.4439463
Concrete Strength,0.2,28,905,23.786922,-163.1831308,-139.3962088
Concrete Strength,0.2,28,911,26.14492992,340.2743232,366.4192531
Concrete Strength,0.2,28,916,28.98557104,88.58800977,117.5735808
Concrete Strength,0.2,28,921,29.06830816,158.0157166,187.0840248
Concrete Strength,0.2,28,925,26.96540636,63.22312754,90.1885339
Concrete Strength,0.2,28,928,33.05347944,52.96932838,86.02280782
Concrete Strength,0.2,28,934,23.8903434,-39.40928866,-15.51894526
Concrete Strength,0.2,28,942,28.9379972,237.9841561,266.9221533
Concrete Strength,0.2,28,957,23.52423164,-273.6374081,-250.1131764
Concrete Strength,0.2,28,958,29.72606826,-236.6960153,-206.969947
Concrete Strength,0.2,28,968,23.786922,202.3951485,226.1820705
Concrete Strength,0.2,28,995,39.0560575,-90.53585432,-51.47979683
Concrete Strength,0.2,28,1000,15.56974703,160.9763431,176.5460902
Concrete Strength,0.2,28,1004,65.90907927,112.1894455,178.0985248
Concrete Strength,0.2,28,1006,33.39959639,175.4204312,208.8200276
Concrete Strength,0.2,28,1011,40.06200298,-94.30757356,-54.24557058
Concrete Strength,0.2,28,1021,42.14008364,-154.0398894,-111.8998057
Concrete Strength,0.2,28,1028,23.69660064,248.1694332,271.8660339
Concrete Strength,0.2,29,6,47.02984744,-33.70374866,13.32609878
Concrete Strength,0.2,29,56,14.63826496,-85.31462451,-70.67635955
Concrete Strength,0.2,29,68,30.27558064,-47.19253108,-16.91695044
Concrete Strength,0.2,29,69,40.85696881,-83.06517892,-42.20821011
Concrete Strength,0.2,29,74,36.3009114,-25.37386508,10.92704632
Concrete Strength,0.2,29,82,25.2003478,-43.00360907,-17.80326127
Concrete Strength,0.2,29,85,28.29609504,59.73016303,88.02625807
Concrete Strength,0.2,29,87,35.3011712,-72.69209007,-37.39091887
Concrete Strength,0.2,29,89,35.3011712,-59.7193156,-24.4181444
Concrete Strength,0.2,29,90,39.300132,-175.2879007,-135.9877687
Concrete Strength,0.2,29,93,24.0971862,-459.7404061,-435.6432199
Concrete Strength,0.2,29,104,49.20100736,199.0589989,248.2600063
Concrete Strength,0.2,29,113,56.09576736,-224.5085321,-168.4127647
Concrete Strength,0.2,29,129,68.4994406,-134.4066882,-65.90724756
Concrete Strength,0.2,29,141,64.90037588,18.19551151,83.09588739
Concrete Strength,0.2,29,148,55.19944856,104.6405104,159.839959
Concrete Strength,0.2,29,151,66.10006412,10.02828779,76.12835191
Concrete Strength,0.2,29,153,77.29715436,279.3980957,356.6952501
Concrete Strength,0.2,29,166,66.69990824,-279.3076944,-212.6077862
Concrete Strength,0.2,29,168,74.19451236,-62.80295006,11.3915623
Concrete Strength,0.2,29,174,68.09954452,43.98103713,112.0805817
Concrete Strength,0.2,29,176,79.29663476,147.4550343,226.751669
Concrete Strength,0.2,29,181,73.29819356,-178.5823546,-105.2841611
Concrete Strength,0.2,29,185,11.57630204,308.8002244,320.3765264
Concrete Strength,0.2,29,188,29.44751996,-146.4221442,-116.9746243
Concrete Strength,0.2,29,204,40.56876784,96.32986643,136.8986343
Concrete Strength,0.2,29,206,20.91870184,10.88023731,31.79893915
Concrete Strength,0.2,29,208,34.20490436,36.18666978,70.39157414
Concrete Strength,0.2,29,219,40.38950408,-180.0053054,-139.6158014
Concrete Strength,0.2,29,221,25.48303296,137.3957737,162.8788067
Concrete Strength,0.2,29,222,21.53923024,-169.6433623,-148.1041321
Concrete Strength,0.2,29,223,28.62704352,99.46832626,128.0953698
Concrete Strength,0.2,29,237,40.2309246,-246.6452469,-206.4143223
Concrete Strength,0.2,29,239,49.97322048,153.3196869,203.2929074
Concrete Strength,0.2,29,252,29.21999288,24.07387536,53.29386824
Concrete Strength,0.2,29,253,38.32797084,60.80943406,99.1374049
Concrete Strength,0.2,29,257,31.64005364,23.53413699,55.17419063
Concrete Strength,0.2,29,268,45.08483564,425.2442289,470.3290645
Concrete Strength,0.2,29,271,26.77235308,-194.7054312,-167.9330781
Concrete Strength,0.2,29,280,13.12072828,492.4948214,505.6155497
Concrete Strength,0.2,29,289,45.3675208,-113.2883869,-67.92086606
Concrete Strength,0.2,29,292,31.2677366,-120.2341769,-88.96644029
Concrete Strength,0.2,29,307,48.28400428,37.9558439,86.23984818
Concrete Strength,0.2,29,309,55.6407132,237.4082895,293.0490027
Concrete Strength,0.2,29,311,35.2322236,107.492356,142.7245796
Concrete Strength,0.2,29,322,30.84715624,-310.3825331,-279.5353768
Concrete Strength,0.2,29,323,42.03045696,154.0197134,196.0501704
Concrete Strength,0.2,29,324,51.0556978,-77.15713742,-26.10143962
Concrete Strength,0.2,29,329,60.9496784,284.4955182,345.4451966
Concrete Strength,0.2,29,335,23.80071152,14.67854754,38.47925906
Concrete Strength,0.2,29,341,36.9903874,23.61530643,60.60569383
Concrete Strength,0.2,29,346,33.72916592,58.32003169,92.04919761
Concrete Strength,0.2,29,349,50.07664188,-270.2137905,-220.1371486
Concrete Strength,0.2,29,351,33.70158688,-33.25212882,0.4494580604
Concrete Strength,0.2,29,356,47.7117392,287.0946569,334.8063961
Concrete Strength,0.2,29,359,66.9481196,-353.2577513,-286.3096317
Concrete Strength,0.2,29,373,37.2661778,23.98666903,61.25284683
Concrete Strength,0.2,29,375,16.27852836,-128.3953547,-112.1168264
Concrete Strength,0.2,29,377,31.97100212,17.08349112,49.05449324
Concrete Strength,0.2,29,387,56.83350668,51.10319289,107.9366996
Concrete Strength,0.2,29,395,52.30364936,-74.84546782,-22.54181846
Concrete Strength,0.2,29,396,49.24927068,290.4898509,339.7391215
Concrete Strength,0.2,29,400,39.300132,-349.2689066,-309.9687746
Concrete Strength,0.2,29,401,67.86512268,173.5876715,241.4527942
Concrete Strength,0.2,29,405,76.23536132,300.9266391,377.1620004
Concrete Strength,0.2,29,417,15.60973664,-179.7076162,-164.0978796
Concrete Strength,0.2,29,424,29.7508894,10.31696124,40.06785064
Concrete Strength,0.2,29,426,32.90179472,294.8216101,327.7234048
Concrete Strength,0.2,29,432,20.72564856,-99.92716262,-79.20151406
Concrete Strength,0.2,29,439,41.40992856,129.0133535,170.4232821
Concrete Strength,0.2,29,444,37.2661778,-122.2631663,-84.99698848
Concrete Strength,0.2,29,451,53.77223324,-124.9368322,-71.16459896
Concrete Strength,0.2,29,454,31.715896,-392.3869645,-360.6710685
Concrete Strength,0.2,29,464,56.06129356,-308.9356602,-252.8743666
Concrete Strength,0.2,29,473,44.42293868,349.100485,393.5234237
Concrete Strength,0.2,29,476,35.36322404,-121.4705371,-86.10731309
Concrete Strength,0.2,29,487,46.68441996,71.71413508,118.398555
Concrete Strength,0.2,29,495,56.33708396,-191.8015381,-135.4644542
Concrete Strength,0.2,29,537,39.60488039,-129.5226403,-89.91775989
Concrete Strength,0.2,29,538,43.94237391,124.2433438,168.1857177
Concrete Strength,0.2,29,546,18.74616296,97.83576708,116.58193
Concrete Strength,0.2,29,547,31.96686526,-49.65538113,-17.68851586
Concrete Strength,0.2,29,549,25.57335432,323.8714947,349.444849
Concrete Strength,0.2,29,553,9.617500724,-240.1944159,-230.5769151
Concrete Strength,0.2,29,567,32.05167081,-278.2746409,-246.2229701
Concrete Strength,0.2,29,569,25.44786968,-89.34708412,-63.89921444
Concrete Strength,0.2,29,571,25.21689522,-157.2760193,-132.0591241
Concrete Strength,0.2,29,576,17.57612219,-418.2350492,-400.658927
Concrete Strength,0.2,29,586,33.0431373,-191.4911404,-158.4480031
Concrete Strength,0.2,29,587,14.54104884,-129.9450914,-115.4040426
Concrete Strength,0.2,29,588,26.91369566,210.2873396,237.2010353
Concrete Strength,0.2,29,589,7.995853172,58.24154296,66.23739613
Concrete Strength,0.2,29,597,10.73031499,-495.8892603,-485.1589453
Concrete Strength,0.2,29,602,32.03994972,-33.53516062,-1.495210899
Concrete Strength,0.2,29,603,35.17017076,-77.4060661,-42.23589534
Concrete Strength,0.2,29,606,6.46728488,148.2354512,154.7027361
Concrete Strength,0.2,29,613,25.96566616,-98.43906696,-72.4734008
Concrete Strength,0.2,29,614,11.36256448,61.97152766,73.33409214
Concrete Strength,0.2,29,619,26.94472208,28.1938983,55.13862038
Concrete Strength,0.2,29,636,15.57526284,-228.2244827,-212.6492199
Concrete Strength,0.2,29,644,20.27748916,8.114358596,28.39184776
Concrete Strength,0.2,29,645,34.29453624,142.9547731,177.2493094
Concrete Strength,0.2,29,652,4.903553312,446.203449,451.1070023
Concrete Strength,0.2,29,653,4.565020596,-95.19895989,-90.63393929
Concrete Strength,0.2,29,655,24.29092896,23.97115761,48.26208656
Concrete Strength,0.2,29,656,33.94772981,-222.2093681,-188.2616383
Concrete Strength,0.2,29,658,20.59395864,-574.0407352,-553.4467765
Concrete Strength,0.2,29,660,29.23171397,54.51314097,83.74485494
Concrete Strength,0.2,29,665,19.35014394,33.56225895,52.91240289
Concrete Strength,0.2,29,667,12.78840085,455.3925267,468.1809275
Concrete Strength,0.2,29,669,4.782205536,141.187287,145.9694926
Concrete Strength,0.2,29,672,20.41607384,179.064829,199.4809028
Concrete Strength,0.2,29,684,36.58842289,141.8875275,178.4759503
Concrete Strength,0.2,29,706,3.31982694,-181.2326689,-177.912842
Concrete Strength,0.2,29,709,6.280436884,16.89203114,23.17246802
Concrete Strength,0.2,29,723,17.24379476,-112.9689989,-95.72520417
Concrete Strength,0.2,29,725,35.76312012,-207.4411799,-171.6780597
Concrete Strength,0.2,29,729,31.74347504,329.0963699,360.839845
Concrete Strength,0.2,29,736,40.85834776,-363.7658463,-322.9074985
Concrete Strength,0.2,29,737,12.05204048,-526.9864114,-514.934371
Concrete Strength,0.2,29,758,18.12632404,173.5860945,191.7124186
Concrete Strength,0.2,29,762,31.35047372,-256.7372648,-225.3867911
Concrete Strength,0.2,29,764,6.26733684,93.29136841,99.55870525
Concrete Strength,0.2,29,773,24.00065956,106.295618,130.2962775
Concrete Strength,0.2,29,783,21.6495464,-103.8159815,-82.16643511
Concrete Strength,0.2,29,786,16.26473884,59.05643217,75.32117101
Concrete Strength,0.2,29,790,32.72253096,-43.93072776,-11.2081968
Concrete Strength,0.2,29,791,39.48629052,-155.7294158,-116.2431253
Concrete Strength,0.2,29,801,13.71367764,23.67674483,37.39042247
Concrete Strength,0.2,29,803,31.6469484,-62.39652233,-30.74957393
Concrete Strength,0.2,29,809,11.46598588,-14.25071144,-2.784725562
