RecordID,Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Age,Strength,RobustDistance,DistanceCutoff,OutlierFlag,OutlierStatus
677,166.800000,250.200000,0.000000,203.500000,0.000000,975.600000,692.600000,7,15.748321,2.713555,4.361510,False,Inlier
678,102.000000,153.000000,0.000000,192.000000,0.000000,887.000000,942.000000,7,7.675936,3.732029,4.361510,False,Inlier
679,288.000000,192.000000,0.000000,192.000000,0.000000,932.000000,717.800000,28,38.804399,2.362905,4.361510,False,Inlier
680,212.000000,141.300000,0.000000,203.500000,0.000000,973.400000,750.000000,28,33.003837,2.190345,4.361510,False,Inlier
681,102.000000,153.000000,0.000000,192.000000,0.000000,887.000000,942.000000,28,17.275511,3.678049,4.361510,False,Inlier
682,173.000000,116.000000,0.000000,192.000000,0.000000,946.800000,856.800000,28,24.281966,2.394821,4.361510,False,Inlier
683,183.900000,122.600000,0.000000,203.500000,0.000000,959.200000,800.000000,28,24.046165,2.063221,4.361510,False,Inlier
684,133.000000,200.000000,0.000000,192.000000,0.000000,927.400000,839.200000,90,36.588423,3.427403,4.361510,False,Inlier
685,192.000000,288.000000,0.000000,192.000000,0.000000,929.800000,716.100000,90,50.732334,3.826329,4.361510,False,Inlier
686,133.000000,200.000000,0.000000,192.000000,0.000000,927.400000,839.200000,7,13.664035,2.752746,4.361510,False,Inlier
687,305.300000,203.500000,0.000000,203.500000,0.000000,965.400000,631.000000,3,14.143911,3.614918,4.361510,False,Inlier
688,236.000000,157.000000,0.000000,192.000000,0.000000,972.600000,749.100000,90,47.782066,2.823673,4.361510,False,Inlier
689,108.300000,162.400000,0.000000,203.500000,0.000000,938.200000,849.000000,3,2.331808,2.894683,4.361510,False,Inlier
690,157.000000,236.000000,0.000000,192.000000,0.000000,935.400000,781.200000,7,16.889404,2.692926,4.361510,False,Inlier
691,288.000000,192.000000,0.000000,192.000000,0.000000,932.000000,717.800000,7,23.523542,2.644464,4.361510,False,Inlier
692,212.000000,141.300000,0.000000,203.500000,0.000000,973.400000,750.000000,3,6.808575,2.179769,4.361510,False,Inlier
693,212.000000,141.300000,0.000000,203.500000,0.000000,973.400000,750.000000,90,39.700028,2.739888,4.361510,False,Inlier
694,153.000000,102.000000,0.000000,192.000000,0.000000,888.000000,943.100000,28,17.964297,3.377569,4.361510,False,Inlier
695,236.000000,157.000000,0.000000,192.000000,0.000000,972.600000,749.100000,28,32.884558,1.824694,4.361510,False,Inlier
696,116.000000,173.000000,0.000000,192.000000,0.000000,909.800000,891.900000,28,22.347986,3.161227,4.361510,False,Inlier
697,183.900000,122.600000,0.000000,203.500000,0.000000,959.200000,800.000000,7,10.787541,2.033614,4.361510,False,Inlier
698,108.300000,162.400000,0.000000,203.500000,0.000000,938.200000,849.000000,7,7.723510,2.837470,4.361510,False,Inlier
699,203.500000,305.300000,0.000000,203.500000,0.000000,963.400000,630.000000,28,41.684340,3.364532,4.361510,False,Inlier
700,203.500000,305.300000,0.000000,203.500000,0.000000,963.400000,630.000000,3,9.561653,4.268980,4.361510,False,Inlier
701,133.000000,200.000000,0.000000,192.000000,0.000000,927.400000,839.200000,3,6.883728,2.916828,4.361510,False,Inlier
702,288.000000,192.000000,0.000000,192.000000,0.000000,932.000000,717.800000,90,50.526870,3.394353,4.361510,False,Inlier
703,200.000000,133.000000,0.000000,192.000000,0.000000,965.400000,806.200000,7,17.165884,1.920056,4.361510,False,Inlier
704,200.000000,133.000000,0.000000,192.000000,0.000000,965.400000,806.200000,28,30.439676,2.071740,4.361510,False,Inlier
705,250.200000,166.800000,0.000000,203.500000,0.000000,977.600000,694.100000,3,9.731264,2.611349,4.361510,False,Inlier
706,122.600000,183.900000,0.000000,203.500000,0.000000,958.200000,800.100000,3,3.319827,2.648602,4.361510,False,Inlier
707,153.000000,102.000000,0.000000,192.000000,0.000000,888.000000,943.100000,90,26.322815,4.063410,4.361510,False,Inlier
708,200.000000,133.000000,0.000000,192.000000,0.000000,965.400000,806.200000,90,43.250829,2.801658,4.361510,False,Inlier
709,116.000000,173.000000,0.000000,192.000000,0.000000,909.800000,891.900000,3,6.280437,3.214571,4.361510,False,Inlier
710,173.000000,116.000000,0.000000,192.000000,0.000000,946.800000,856.800000,90,32.102692,3.179451,4.361510,False,Inlier
711,250.200000,166.800000,0.000000,203.500000,0.000000,977.600000,694.100000,28,36.964187,2.159825,4.361510,False,Inlier
712,305.300000,203.500000,0.000000,203.500000,0.000000,965.400000,631.000000,90,54.598915,3.548046,4.361510,False,Inlier
713,192.000000,288.000000,0.000000,192.000000,0.000000,929.800000,716.100000,7,21.480625,3.290823,4.361510,False,Inlier
714,157.000000,236.000000,0.000000,192.000000,0.000000,935.400000,781.200000,3,9.694722,2.981744,4.361510,False,Inlier
715,153.000000,102.000000,0.000000,192.000000,0.000000,888.000000,943.100000,7,8.374375,3.439063,4.361510,False,Inlier
716,141.300000,212.000000,0.000000,203.500000,0.000000,971.800000,748.500000,90,39.662107,3.104981,4.361510,False,Inlier
717,116.000000,173.000000,0.000000,192.000000,0.000000,909.800000,891.900000,7,10.089792,3.160416,4.361510,False,Inlier
718,141.300000,212.000000,0.000000,203.500000,0.000000,971.800000,748.500000,3,4.827711,2.702714,4.361510,False,Inlier
719,122.600000,183.900000,0.000000,203.500000,0.000000,958.200000,800.100000,7,10.354551,2.503196,4.361510,False,Inlier
720,166.800000,250.200000,0.000000,203.500000,0.000000,975.600000,692.600000,90,43.565231,3.351351,4.361510,False,Inlier
721,203.500000,305.300000,0.000000,203.500000,0.000000,963.400000,630.000000,90,51.863764,3.993738,4.361510,False,Inlier
722,310.000000,0.000000,0.000000,192.000000,0.000000,1012.000000,830.000000,3,11.852092,2.119180,4.361510,False,Inlier
723,310.000000,0.000000,0.000000,192.000000,0.000000,1012.000000,830.000000,7,17.243795,2.014482,4.361510,False,Inlier
724,310.000000,0.000000,0.000000,192.000000,0.000000,1012.000000,830.000000,28,27.827251,1.938762,4.361510,False,Inlier
725,310.000000,0.000000,0.000000,192.000000,0.000000,1012.000000,830.000000,90,35.763120,2.884590,4.361510,False,Inlier
726,310.000000,0.000000,0.000000,192.000000,0.000000,1012.000000,830.000000,120,38.700288,4.037634,4.361510,False,Inlier
727,331.000000,0.000000,0.000000,192.000000,0.000000,1025.000000,821.000000,3,14.306627,2.384562,4.361510,False,Inlier
728,331.000000,0.000000,0.000000,192.000000,0.000000,1025.000000,821.000000,7,17.436848,2.293411,4.361510,False,Inlier
729,331.000000,0.000000,0.000000,192.000000,0.000000,1025.000000,821.000000,28,31.743475,2.293615,4.361510,False,Inlier
730,331.000000,0.000000,0.000000,192.000000,0.000000,1025.000000,821.000000,90,37.914285,3.034749,4.361510,False,Inlier
731,331.000000,0.000000,0.000000,192.000000,0.000000,1025.000000,821.000000,120,39.382869,4.227922,4.361510,False,Inlier
732,349.000000,0.000000,0.000000,192.000000,0.000000,1056.000000,809.000000,3,15.871738,3.129445,4.361510,False,Inlier
733,349.000000,0.000000,0.000000,192.000000,0.000000,1056.000000,809.000000,7,9.011451,3.426529,4.361510,False,Inlier
734,349.000000,0.000000,0.000000,192.000000,0.000000,1056.000000,809.000000,28,33.605060,3.024015,4.361510,False,Inlier
735,349.000000,0.000000,0.000000,192.000000,0.000000,1056.000000,809.000000,90,40.658400,3.528020,4.361510,False,Inlier
736,349.000000,0.000000,0.000000,192.000000,0.000000,1056.000000,809.000000,120,40.858348,4.619010,4.361510,True,Outlier
737,238.000000,0.000000,0.000000,186.000000,0.000000,1119.000000,789.000000,7,12.052040,2.713720,4.361510,False,Inlier
738,238.000000,0.000000,0.000000,186.000000,0.000000,1119.000000,789.000000,28,17.540269,2.564579,4.361510,False,Inlier
739,296.000000,0.000000,0.000000,186.000000,0.000000,1090.000000,769.000000,7,18.912327,2.334338,4.361510,False,Inlier
740,296.000000,0.000000,0.000000,186.000000,0.000000,1090.000000,769.000000,28,25.179664,2.184789,4.361510,False,Inlier
741,297.000000,0.000000,0.000000,186.000000,0.000000,1040.000000,734.000000,7,30.957472,4.307756,4.361510,False,Inlier
742,480.000000,0.000000,0.000000,192.000000,0.000000,936.000000,721.000000,28,43.892042,3.266088,4.361510,False,Inlier
743,480.000000,0.000000,0.000000,192.000000,0.000000,936.000000,721.000000,90,54.275551,4.145014,4.361510,False,Inlier
744,397.000000,0.000000,0.000000,186.000000,0.000000,1040.000000,734.000000,28,36.935229,2.368598,4.361510,False,Inlier
745,281.000000,0.000000,0.000000,186.000000,0.000000,1104.000000,774.000000,7,14.499680,2.402781,4.361510,False,Inlier
746,281.000000,0.000000,0.000000,185.000000,0.000000,1104.000000,774.000000,28,22.435549,2.275077,4.361510,False,Inlier
747,500.000000,0.000000,0.000000,200.000000,0.000000,1125.000000,613.000000,1,12.638095,5.895948,4.361510,True,Outlier
748,500.000000,0.000000,0.000000,200.000000,0.000000,1125.000000,613.000000,3,26.062193,5.207559,4.361510,True,Outlier
749,500.000000,0.000000,0.000000,200.000000,0.000000,1125.000000,613.000000,7,33.212059,5.050295,4.361510,True,Outlier
750,500.000000,0.000000,0.000000,200.000000,0.000000,1125.000000,613.000000,14,36.935229,4.996871,4.361510,True,Outlier
751,500.000000,0.000000,0.000000,200.000000,0.000000,1125.000000,613.000000,28,44.091990,4.951351,4.361510,True,Outlier
752,540.000000,0.000000,0.000000,173.000000,0.000000,1125.000000,613.000000,7,52.613914,4.947678,4.361510,True,Outlier
753,540.000000,0.000000,0.000000,173.000000,0.000000,1125.000000,613.000000,14,59.763780,5.098214,4.361510,True,Outlier
754,540.000000,0.000000,0.000000,173.000000,0.000000,1125.000000,613.000000,28,67.306647,5.237933,4.361510,True,Outlier
755,540.000000,0.000000,0.000000,173.000000,0.000000,1125.000000,613.000000,90,69.657760,5.325254,4.361510,True,Outlier
756,540.000000,0.000000,0.000000,173.000000,0.000000,1125.000000,613.000000,180,71.622767,8.289522,4.361510,True,Outlier
757,540.000000,0.000000,0.000000,173.000000,0.000000,1125.000000,613.000000,270,74.166933,12.453242,4.361510,True,Outlier
758,350.000000,0.000000,0.000000,203.000000,0.000000,974.000000,775.000000,7,18.126324,2.146540,4.361510,False,Inlier
759,350.000000,0.000000,0.000000,203.000000,0.000000,974.000000,775.000000,14,22.532076,2.078890,4.361510,False,Inlier
760,350.000000,0.000000,0.000000,203.000000,0.000000,974.000000,775.000000,28,27.337723,2.018174,4.361510,False,Inlier
761,350.000000,0.000000,0.000000,203.000000,0.000000,974.000000,775.000000,56,29.978416,2.297273,4.361510,False,Inlier
762,350.000000,0.000000,0.000000,203.000000,0.000000,974.000000,775.000000,90,31.350474,3.502541,4.361510,False,Inlier
763,350.000000,0.000000,0.000000,203.000000,0.000000,974.000000,775.000000,180,32.722531,8.029941,4.361510,True,Outlier
764,385.000000,0.000000,0.000000,186.000000,0.000000,966.000000,763.000000,1,6.267337,3.927841,4.361510,False,Inlier
765,385.000000,0.000000,0.000000,186.000000,0.000000,966.000000,763.000000,3,14.699628,3.334479,4.361510,False,Inlier
766,385.000000,0.000000,0.000000,186.000000,0.000000,966.000000,763.000000,7,23.221552,3.023116,4.361510,False,Inlier
767,385.000000,0.000000,0.000000,186.000000,0.000000,966.000000,763.000000,14,27.923778,2.963126,4.361510,False,Inlier
768,385.000000,0.000000,0.000000,186.000000,0.000000,966.000000,763.000000,28,31.350474,2.960306,4.361510,False,Inlier
769,331.000000,0.000000,0.000000,192.000000,0.000000,978.000000,825.000000,180,38.996763,7.356738,4.361510,True,Outlier
770,331.000000,0.000000,0.000000,192.000000,0.000000,978.000000,825.000000,360,41.244454,17.080891,4.361510,True,Outlier
771,349.000000,0.000000,0.000000,192.000000,0.000000,1047.000000,806.000000,3,14.989208,2.858939,4.361510,False,Inlier
772,331.000000,0.000000,0.000000,192.000000,0.000000,978.000000,825.000000,3,13.520624,2.093782,4.361510,False,Inlier
773,382.000000,0.000000,0.000000,186.000000,0.000000,1047.000000,739.000000,7,24.000660,2.365468,4.361510,False,Inlier
774,382.000000,0.000000,0.000000,186.000000,0.000000,1047.000000,739.000000,28,37.424757,2.350407,4.361510,False,Inlier
775,382.000000,0.000000,0.000000,186.000000,0.000000,1111.000000,784.000000,7,11.465986,4.473230,4.361510,True,Outlier
776,281.000000,0.000000,0.000000,186.000000,0.000000,1104.000000,774.000000,28,22.435549,2.259537,4.361510,False,Inlier
777,339.000000,0.000000,0.000000,185.000000,0.000000,1069.000000,754.000000,7,21.160018,2.261979,4.361510,False,Inlier
778,339.000000,0.000000,0.000000,185.000000,0.000000,1069.000000,754.000000,28,31.840002,2.206034,4.361510,False,Inlier
779,295.000000,0.000000,0.000000,185.000000,0.000000,1069.000000,769.000000,7,14.796155,2.470859,4.361510,False,Inlier
780,295.000000,0.000000,0.000000,185.000000,0.000000,1069.000000,769.000000,28,25.179664,2.372913,4.361510,False,Inlier
781,238.000000,0.000000,0.000000,185.000000,0.000000,1118.000000,789.000000,28,17.540269,2.582208,4.361510,False,Inlier
782,296.000000,0.000000,0.000000,192.000000,0.000000,1085.000000,765.000000,7,14.203206,2.311941,4.361510,False,Inlier
783,296.000000,0.000000,0.000000,192.000000,0.000000,1085.000000,765.000000,28,21.649546,2.147937,4.361510,False,Inlier
784,296.000000,0.000000,0.000000,192.000000,0.000000,1085.000000,765.000000,90,29.392362,3.419242,4.361510,False,Inlier
785,331.000000,0.000000,0.000000,192.000000,0.000000,879.000000,825.000000,3,13.520624,4.105355,4.361510,False,Inlier
786,331.000000,0.000000,0.000000,192.000000,0.000000,978.000000,825.000000,7,16.264739,1.991286,4.361510,False,Inlier
787,331.000000,0.000000,0.000000,192.000000,0.000000,978.000000,825.000000,28,31.447000,2.000424,4.361510,False,Inlier
788,331.000000,0.000000,0.000000,192.000000,0.000000,978.000000,825.000000,90,37.231704,2.988696,4.361510,False,Inlier
789,349.000000,0.000000,0.000000,192.000000,0.000000,1047.000000,806.000000,7,18.126324,2.763860,4.361510,False,Inlier
790,349.000000,0.000000,0.000000,192.000000,0.000000,1047.000000,806.000000,28,32.722531,2.691315,4.361510,False,Inlier
791,349.000000,0.000000,0.000000,192.000000,0.000000,1047.000000,806.000000,90,39.486291,3.356688,4.361510,False,Inlier
792,349.000000,0.000000,0.000000,192.000000,0.000000,1047.000000,806.000000,180,41.051401,7.412644,4.361510,True,Outlier
793,349.000000,0.000000,0.000000,192.000000,0.000000,1047.000000,806.000000,360,42.126984,17.130566,4.361510,True,Outlier
794,302.000000,0.000000,0.000000,203.000000,0.000000,974.000000,817.000000,14,18.126324,2.121357,4.361510,False,Inlier
795,302.000000,0.000000,0.000000,203.000000,0.000000,974.000000,817.000000,180,26.744774,8.048008,4.361510,True,Outlier
796,525.000000,0.000000,0.000000,189.000000,0.000000,1125.000000,613.000000,180,61.921840,8.482944,4.361510,True,Outlier
797,500.000000,0.000000,0.000000,200.000000,0.000000,1125.000000,613.000000,90,47.222211,5.721039,4.361510,True,Outlier
798,500.000000,0.000000,0.000000,200.000000,0.000000,1125.000000,613.000000,180,51.041908,9.023163,4.361510,True,Outlier
799,500.000000,0.000000,0.000000,200.000000,0.000000,1125.000000,613.000000,270,55.158080,13.151582,4.361510,True,Outlier
800,540.000000,0.000000,0.000000,173.000000,0.000000,1125.000000,613.000000,3,41.637456,4.891972,4.361510,True,Outlier
801,252.000000,0.000000,0.000000,185.000000,0.000000,1111.000000,784.000000,7,13.713678,2.612299,4.361510,False,Inlier
802,252.000000,0.000000,0.000000,185.000000,0.000000,1111.000000,784.000000,28,19.691435,2.471309,4.361510,False,Inlier
803,339.000000,0.000000,0.000000,185.000000,0.000000,1060.000000,754.000000,28,31.646948,2.247957,4.361510,False,Inlier
804,393.000000,0.000000,0.000000,192.000000,0.000000,940.000000,758.000000,3,19.105380,3.142487,4.361510,False,Inlier
805,393.000000,0.000000,0.000000,192.000000,0.000000,940.000000,758.000000,28,39.582817,3.145545,4.361510,False,Inlier
806,393.000000,0.000000,0.000000,192.000000,0.000000,940.000000,758.000000,90,48.794217,3.855558,4.361510,False,Inlier
807,382.000000,0.000000,0.000000,185.000000,0.000000,1047.000000,739.000000,7,24.000660,2.409139,4.361510,False,Inlier
808,382.000000,0.000000,0.000000,185.000000,0.000000,1047.000000,739.000000,28,37.424757,2.387461,4.361510,False,Inlier
809,252.000000,0.000000,0.000000,186.000000,0.000000,1111.000000,784.000000,7,11.465986,2.577384,4.361510,False,Inlier
810,252.000000,0.000000,0.000000,185.000000,0.000000,1111.000000,784.000000,28,19.691435,2.471309,4.361510,False,Inlier
811,310.000000,0.000000,0.000000,192.000000,0.000000,970.000000,850.000000,7,14.989208,2.076978,4.361510,False,Inlier
812,310.000000,0.000000,0.000000,192.000000,0.000000,970.000000,850.000000,28,27.923778,2.034893,4.361510,False,Inlier
813,310.000000,0.000000,0.000000,192.000000,0.000000,970.000000,850.000000,90,34.680643,3.042135,4.361510,False,Inlier
814,310.000000,0.000000,0.000000,192.000000,0.000000,970.000000,850.000000,180,37.328231,7.300108,4.361510,True,Outlier
815,310.000000,0.000000,0.000000,192.000000,0.000000,970.000000,850.000000,360,38.114233,17.148089,4.361510,True,Outlier
816,525.000000,0.000000,0.000000,189.000000,0.000000,1125.000000,613.000000,3,33.798114,4.915405,4.361510,True,Outlier
817,525.000000,0.000000,0.000000,189.000000,0.000000,1125.000000,613.000000,7,42.423458,4.824682,4.361510,True,Outlier
818,525.000000,0.000000,0.000000,189.000000,0.000000,1125.000000,613.000000,14,48.401215,4.837923,4.361510,True,Outlier
819,525.000000,0.000000,0.000000,189.000000,0.000000,1125.000000,613.000000,28,55.944083,4.885949,4.361510,True,Outlier
820,525.000000,0.000000,0.000000,189.000000,0.000000,1125.000000,613.000000,90,58.784724,5.306423,4.361510,True,Outlier
821,525.000000,0.000000,0.000000,189.000000,0.000000,1125.000000,613.000000,270,67.113594,12.493771,4.361510,True,Outlier
822,322.000000,0.000000,0.000000,203.000000,0.000000,974.000000,800.000000,14,20.773912,2.081253,4.361510,False,Inlier
823,322.000000,0.000000,0.000000,203.000000,0.000000,974.000000,800.000000,28,25.179664,2.004865,4.361510,False,Inlier
824,322.000000,0.000000,0.000000,203.000000,0.000000,974.000000,800.000000,180,29.585415,7.993644,4.361510,True,Outlier
825,302.000000,0.000000,0.000000,203.000000,0.000000,974.000000,817.000000,28,21.752968,2.024999,4.361510,False,Inlier
826,397.000000,0.000000,0.000000,185.000000,0.000000,1040.000000,734.000000,28,39.093289,2.476385,4.361510,False,Inlier
827,480.000000,0.000000,0.000000,192.000000,0.000000,936.000000,721.000000,3,24.393661,3.580915,4.361510,False,Inlier
828,522.000000,0.000000,0.000000,146.000000,0.000000,896.000000,896.000000,7,50.511012,6.380749,4.361510,True,Outlier
829,522.000000,0.000000,0.000000,146.000000,0.000000,896.000000,896.000000,28,74.987410,6.980167,4.361510,True,Outlier
830,273.000000,105.000000,82.000000,210.000000,9.000000,904.000000,680.000000,28,37.169651,3.133442,4.361510,False,Inlier
831,162.000000,190.000000,148.000000,179.000000,19.000000,838.000000,741.000000,28,33.756745,4.021332,4.361510,False,Inlier
832,154.000000,144.000000,112.000000,220.000000,10.000000,923.000000,658.000000,28,16.499161,4.537513,4.361510,True,Outlier
833,147.000000,115.000000,89.000000,202.000000,9.000000,860.000000,829.000000,28,19.987909,2.954908,4.361510,False,Inlier
834,152.000000,178.000000,139.000000,168.000000,18.000000,944.000000,695.000000,28,36.349175,3.904694,4.361510,False,Inlier
835,310.000000,143.000000,111.000000,168.000000,22.000000,914.000000,651.000000,28,33.687797,5.784767,4.361510,True,Outlier
836,144.000000,0.000000,175.000000,158.000000,18.000000,943.000000,844.000000,28,15.416683,4.392649,4.361510,True,Outlier
837,304.000000,140.000000,0.000000,214.000000,6.000000,895.000000,722.000000,28,33.418902,3.001874,4.361510,False,Inlier
838,374.000000,0.000000,0.000000,190.000000,7.000000,1013.000000,730.000000,28,39.051921,3.124650,4.361510,False,Inlier
839,159.000000,149.000000,116.000000,175.000000,15.000000,953.000000,720.000000,28,27.675567,3.419168,4.361510,False,Inlier
840,153.000000,239.000000,0.000000,200.000000,6.000000,1002.000000,684.000000,28,26.855090,3.282429,4.361510,False,Inlier
841,310.000000,143.000000,0.000000,168.000000,10.000000,914.000000,804.000000,28,45.298573,2.229335,4.361510,False,Inlier
842,305.000000,0.000000,100.000000,196.000000,10.000000,959.000000,705.000000,28,30.123206,2.941259,4.361510,False,Inlier
843,151.000000,0.000000,184.000000,167.000000,12.000000,991.000000,772.000000,28,15.568368,3.379333,4.361510,False,Inlier
844,142.000000,167.000000,130.000000,174.000000,11.000000,883.000000,785.000000,28,44.609097,2.808501,4.361510,False,Inlier
845,298.000000,137.000000,107.000000,201.000000,6.000000,878.000000,655.000000,28,53.524022,3.274266,4.361510,False,Inlier
846,321.000000,164.000000,0.000000,190.000000,5.000000,870.000000,774.000000,28,57.212718,2.832262,4.361510,False,Inlier
847,366.000000,187.000000,0.000000,191.000000,7.000000,824.000000,757.000000,28,65.907011,3.379130,4.361510,False,Inlier
848,280.000000,129.000000,100.000000,172.000000,9.000000,825.000000,805.000000,28,52.820756,3.072249,4.361510,False,Inlier
849,252.000000,97.000000,76.000000,194.000000,8.000000,835.000000,821.000000,28,33.398217,2.114890,4.361510,False,Inlier
850,165.000000,0.000000,150.000000,182.000000,12.000000,1023.000000,729.000000,28,18.029797,3.500171,4.361510,False,Inlier
851,156.000000,243.000000,0.000000,180.000000,11.000000,1022.000000,698.000000,28,37.362704,4.035013,4.361510,False,Inlier
852,160.000000,188.000000,146.000000,203.000000,11.000000,829.000000,710.000000,28,32.839742,3.297972,4.361510,False,Inlier
853,298.000000,0.000000,107.000000,186.000000,6.000000,879.000000,815.000000,28,42.637196,2.711762,4.361510,False,Inlier
854,318.000000,0.000000,126.000000,210.000000,6.000000,861.000000,737.000000,28,40.058556,3.374305,4.361510,False,Inlier
855,287.000000,121.000000,94.000000,188.000000,9.000000,904.000000,696.000000,28,41.940825,1.895091,4.361510,False,Inlier
856,326.000000,166.000000,0.000000,174.000000,9.000000,882.000000,790.000000,28,61.232364,2.829649,4.361510,False,Inlier
857,356.000000,0.000000,142.000000,193.000000,11.000000,801.000000,778.000000,28,40.865243,3.259606,4.361510,False,Inlier
858,132.000000,207.000000,161.000000,179.000000,5.000000,867.000000,736.000000,28,33.301691,4.158089,4.361510,False,Inlier
859,322.000000,149.000000,0.000000,186.000000,8.000000,951.000000,709.000000,28,52.420860,2.467977,4.361510,False,Inlier
860,164.000000,0.000000,200.000000,181.000000,13.000000,849.000000,846.000000,28,15.085735,3.561250,4.361510,False,Inlier
861,314.000000,0.000000,113.000000,170.000000,10.000000,925.000000,783.000000,28,38.458971,2.193678,4.361510,False,Inlier
862,321.000000,0.000000,128.000000,182.000000,11.000000,870.000000,780.000000,28,37.259283,2.387080,4.361510,False,Inlier
863,140.000000,164.000000,128.000000,237.000000,6.000000,869.000000,656.000000,28,35.225329,5.297555,4.361510,True,Outlier
864,288.000000,121.000000,0.000000,177.000000,7.000000,908.000000,829.000000,28,42.133878,1.906652,4.361510,False,Inlier
865,298.000000,0.000000,107.000000,210.000000,11.000000,880.000000,744.000000,28,31.874475,3.817830,4.361510,False,Inlier
866,265.000000,111.000000,86.000000,195.000000,6.000000,833.000000,790.000000,28,41.540929,2.413474,4.361510,False,Inlier
867,160.000000,250.000000,0.000000,168.000000,12.000000,1049.000000,688.000000,28,39.451817,4.452532,4.361510,True,Outlier
868,166.000000,260.000000,0.000000,183.000000,13.000000,859.000000,827.000000,28,37.914285,3.744358,4.361510,False,Inlier
869,276.000000,116.000000,90.000000,180.000000,9.000000,870.000000,768.000000,28,44.278149,1.827068,4.361510,False,Inlier
870,322.000000,0.000000,116.000000,196.000000,10.000000,818.000000,813.000000,28,31.178105,2.957396,4.361510,False,Inlier
871,149.000000,139.000000,109.000000,193.000000,6.000000,892.000000,780.000000,28,23.690395,2.001086,4.361510,False,Inlier
872,159.000000,187.000000,0.000000,176.000000,11.000000,990.000000,789.000000,28,32.763900,3.522585,4.361510,False,Inlier
873,261.000000,100.000000,78.000000,201.000000,9.000000,864.000000,761.000000,28,32.398477,2.286824,4.361510,False,Inlier
874,237.000000,92.000000,71.000000,247.000000,6.000000,853.000000,695.000000,28,28.627044,5.819334,4.361510,True,Outlier
875,313.000000,0.000000,113.000000,178.000000,8.000000,1002.000000,689.000000,28,36.804229,2.619266,4.361510,False,Inlier
876,155.000000,183.000000,0.000000,193.000000,9.000000,1047.000000,697.000000,28,18.284904,4.396111,4.361510,True,Outlier
877,146.000000,230.000000,0.000000,202.000000,3.000000,827.000000,872.000000,28,33.060374,3.560744,4.361510,False,Inlier
878,296.000000,0.000000,107.000000,221.000000,11.000000,819.000000,778.000000,28,31.419421,4.765719,4.361510,True,Outlier
879,133.000000,210.000000,0.000000,196.000000,3.000000,949.000000,795.000000,28,31.026420,2.575192,4.361510,False,Inlier
880,313.000000,145.000000,0.000000,178.000000,8.000000,867.000000,824.000000,28,44.388465,2.019698,4.361510,False,Inlier
881,152.000000,0.000000,112.000000,184.000000,8.000000,992.000000,816.000000,28,12.176146,2.553524,4.361510,False,Inlier
882,153.000000,145.000000,113.000000,178.000000,8.000000,1002.000000,689.000000,28,25.558875,2.662514,4.361510,False,Inlier
883,140.000000,133.000000,103.000000,200.000000,7.000000,916.000000,753.000000,28,36.438807,2.825299,4.361510,False,Inlier
884,149.000000,236.000000,0.000000,176.000000,13.000000,847.000000,893.000000,28,32.956953,3.971973,4.361510,False,Inlier
885,300.000000,0.000000,120.000000,212.000000,10.000000,878.000000,728.000000,28,23.835185,3.762082,4.361510,False,Inlier
886,153.000000,145.000000,113.000000,178.000000,8.000000,867.000000,824.000000,28,26.227667,2.511468,4.361510,False,Inlier
887,148.000000,0.000000,137.000000,158.000000,16.000000,1002.000000,830.000000,28,17.953955,4.169645,4.361510,False,Inlier
888,326.000000,0.000000,138.000000,199.000000,11.000000,801.000000,792.000000,28,40.679084,3.408611,4.361510,False,Inlier
889,153.000000,145.000000,0.000000,178.000000,8.000000,1000.000000,822.000000,28,19.008853,3.134901,4.361510,False,Inlier
890,262.000000,111.000000,86.000000,195.000000,5.000000,895.000000,733.000000,28,33.715376,1.683385,4.361510,False,Inlier
891,158.000000,0.000000,195.000000,220.000000,11.000000,898.000000,713.000000,28,8.535713,4.912030,4.361510,True,Outlier
892,151.000000,0.000000,185.000000,167.000000,16.000000,1074.000000,678.000000,28,13.458572,5.225004,4.361510,True,Outlier
893,273.000000,0.000000,90.000000,199.000000,11.000000,931.000000,762.000000,28,32.239898,3.300029,4.361510,False,Inlier
894,149.000000,118.000000,92.000000,183.000000,7.000000,953.000000,780.000000,28,23.518026,1.690753,4.361510,False,Inlier
895,143.000000,169.000000,143.000000,191.000000,8.000000,967.000000,643.000000,28,29.723310,2.927447,4.361510,False,Inlier
896,260.000000,101.000000,78.000000,171.000000,10.000000,936.000000,763.000000,28,49.773272,2.241228,4.361510,False,Inlier
897,313.000000,161.000000,0.000000,178.000000,10.000000,917.000000,759.000000,28,52.441545,2.306654,4.361510,False,Inlier
898,284.000000,120.000000,0.000000,168.000000,7.000000,970.000000,794.000000,28,40.934190,2.167635,4.361510,False,Inlier
899,336.000000,0.000000,0.000000,182.000000,3.000000,986.000000,817.000000,28,44.864203,2.910126,4.361510,False,Inlier
900,145.000000,0.000000,134.000000,181.000000,11.000000,979.000000,812.000000,28,13.196571,3.017020,4.361510,False,Inlier
901,150.000000,237.000000,0.000000,174.000000,12.000000,1069.000000,675.000000,28,37.431652,4.769791,4.361510,True,Outlier
902,144.000000,170.000000,133.000000,192.000000,8.000000,814.000000,805.000000,28,29.868100,2.982501,4.361510,False,Inlier
