RecordID,Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Age,Strength,LeverageDistance,LeverageCutoff,LeverageFlag,MedianRegressionPrediction,MedianRegressionResidual,ResidualRobustZ,ResidualZCutoff,ResponseOutlierFlag,OutlierClass
496,387.000000,20.000000,94.000000,157.000000,13.930000,938.000000,845.000000,56,47.966845,2.609856,4.187427,False,57.257899,-9.291054,1.036074,3.500000,False,Regular
497,387.000000,20.000000,94.000000,157.000000,11.610000,938.000000,845.000000,56,61.459891,2.666647,4.187427,False,56.882182,4.577709,0.510474,3.500000,False,Regular
498,355.000000,19.000000,97.000000,145.000000,13.130000,967.000000,871.000000,28,44.029937,2.628818,4.187427,False,51.577789,-7.547852,0.841684,3.500000,False,Regular
499,355.000000,19.000000,97.000000,145.000000,12.250000,967.000000,871.000000,28,55.454555,2.727589,4.187427,False,51.435276,4.019279,0.448202,3.500000,False,Regular
500,491.000000,26.000000,123.000000,210.000000,3.930000,882.000000,699.000000,28,55.551081,6.966639,4.187427,True,57.074524,-1.523443,0.169884,3.500000,False,Leverage only
501,491.000000,26.000000,123.000000,201.000000,3.930000,822.000000,699.000000,28,57.915984,5.424812,4.187427,True,56.320177,1.595807,0.177953,3.500000,False,Leverage only
502,491.000000,26.000000,123.000000,210.000000,3.930000,882.000000,699.000000,3,25.609109,7.071221,4.187427,True,53.199806,-27.590697,3.076722,3.500000,False,Leverage only
503,491.000000,26.000000,123.000000,210.000000,3.930000,882.000000,699.000000,7,33.488834,7.047268,4.187427,True,53.819761,-20.330926,2.267163,3.500000,False,Leverage only
504,491.000000,26.000000,123.000000,210.000000,3.930000,882.000000,699.000000,56,59.590426,6.979567,4.187427,True,61.414209,-1.823783,0.203376,3.500000,False,Leverage only
505,491.000000,26.000000,123.000000,201.000000,3.930000,822.000000,699.000000,3,29.548971,5.510713,4.187427,True,52.445459,-22.896488,2.553257,3.500000,False,Leverage only
506,491.000000,26.000000,123.000000,201.000000,3.930000,822.000000,699.000000,7,37.921180,5.487657,4.187427,True,53.065414,-15.144234,1.688779,3.500000,False,Leverage only
507,491.000000,26.000000,123.000000,201.000000,3.930000,822.000000,699.000000,56,61.855847,5.495548,4.187427,True,60.659862,1.195985,0.133368,3.500000,False,Leverage only
508,424.000000,22.000000,132.000000,178.000000,8.480000,822.000000,750.000000,28,62.052840,3.786116,4.187427,False,52.534417,9.518423,1.061428,3.500000,False,Regular
509,424.000000,22.000000,132.000000,178.000000,8.480000,882.000000,750.000000,3,32.011386,3.754148,4.187427,False,50.339503,-18.328118,2.043824,3.500000,False,Regular
510,424.000000,22.000000,132.000000,168.000000,8.920000,822.000000,750.000000,28,72.098505,4.326394,4.187427,True,53.633961,18.464545,2.059037,3.500000,False,Leverage only
511,424.000000,22.000000,132.000000,178.000000,8.480000,822.000000,750.000000,7,39.004642,3.858280,4.187427,False,49.279654,-10.275011,1.145798,3.500000,False,Regular
512,424.000000,22.000000,132.000000,178.000000,8.480000,822.000000,750.000000,56,65.697213,3.909731,4.187427,False,56.874102,8.823111,0.983892,3.500000,False,Regular
513,424.000000,22.000000,132.000000,168.000000,8.920000,822.000000,750.000000,3,32.109882,4.393442,4.187427,True,49.759242,-17.649360,1.968134,3.500000,False,Leverage only
514,424.000000,22.000000,132.000000,168.000000,8.920000,822.000000,750.000000,7,40.285098,4.370985,4.187427,True,50.379197,-10.094099,1.125624,3.500000,False,Leverage only
515,424.000000,22.000000,132.000000,168.000000,8.920000,822.000000,750.000000,56,74.364911,4.459535,4.187427,True,57.973645,16.391266,1.827840,3.500000,False,Leverage only
516,202.000000,11.000000,141.000000,206.000000,1.720000,942.000000,801.000000,28,21.966705,3.304167,4.187427,False,21.966705,-0.000000,0.000000,3.500000,False,Regular
517,202.000000,11.000000,141.000000,206.000000,1.720000,942.000000,801.000000,3,9.849657,3.496746,4.187427,False,18.091987,-8.242330,0.919127,3.500000,False,Regular
518,202.000000,11.000000,141.000000,206.000000,1.720000,942.000000,801.000000,7,15.069975,3.451725,4.187427,False,18.711942,-3.641966,0.406127,3.500000,False,Regular
519,202.000000,11.000000,141.000000,206.000000,1.720000,942.000000,801.000000,56,23.245191,3.357859,4.187427,False,26.306390,-3.061199,0.341364,3.500000,False,Regular
520,284.000000,15.000000,141.000000,179.000000,5.460000,842.000000,801.000000,28,43.733463,3.744675,4.187427,False,34.788495,8.944967,0.997480,3.500000,False,Regular
521,284.000000,15.000000,141.000000,179.000000,5.460000,842.000000,801.000000,3,13.395534,3.830086,4.187427,False,30.913777,-17.518243,1.953512,3.500000,False,Regular
522,284.000000,15.000000,141.000000,179.000000,5.460000,842.000000,801.000000,7,24.131660,3.802994,4.187427,False,31.533732,-7.402072,0.825427,3.500000,False,Regular
523,284.000000,15.000000,141.000000,179.000000,5.460000,842.000000,801.000000,56,44.520450,3.888774,4.187427,False,39.128180,5.392270,0.601308,3.500000,False,Regular
524,359.000000,19.000000,141.000000,154.000000,10.910000,942.000000,801.000000,28,62.935369,2.896255,4.187427,False,52.278560,10.656809,1.188373,3.500000,False,Regular
525,359.000000,19.000000,141.000000,154.000000,10.910000,942.000000,801.000000,28,59.494884,2.896255,4.187427,False,52.278560,7.216324,0.804714,3.500000,False,Regular
526,359.000000,19.000000,141.000000,154.000000,10.910000,942.000000,801.000000,3,25.116626,3.095688,4.187427,False,48.403842,-23.287216,2.596828,3.500000,False,Regular
527,359.000000,19.000000,141.000000,154.000000,10.910000,942.000000,801.000000,3,23.639177,3.095688,4.187427,False,48.403842,-24.764665,2.761583,3.500000,False,Regular
528,359.000000,19.000000,141.000000,154.000000,10.910000,942.000000,801.000000,7,35.754255,3.047755,4.187427,False,49.023797,-13.269541,1.479727,3.500000,False,Regular
529,359.000000,19.000000,141.000000,154.000000,10.910000,942.000000,801.000000,7,38.610656,3.047755,4.187427,False,49.023797,-10.413141,1.161201,3.500000,False,Regular
530,359.000000,19.000000,141.000000,154.000000,10.910000,942.000000,801.000000,56,68.750607,2.979006,4.187427,False,56.618245,12.132362,1.352916,3.500000,False,Regular
531,359.000000,19.000000,141.000000,154.000000,10.910000,942.000000,801.000000,56,66.780675,2.979006,4.187427,False,56.618245,10.162430,1.133243,3.500000,False,Regular
532,436.000000,0.000000,0.000000,218.000000,0.000000,838.400000,719.700000,28,23.848975,4.153539,4.187427,False,29.953025,-6.104050,0.680681,3.500000,False,Regular
533,289.000000,0.000000,0.000000,192.000000,0.000000,913.200000,895.300000,90,32.068218,3.416364,4.187427,False,30.732020,1.336198,0.149003,3.500000,False,Regular
534,289.000000,0.000000,0.000000,192.000000,0.000000,913.200000,895.300000,3,11.654902,2.800617,4.187427,False,17.248000,-5.593098,0.623703,3.500000,False,Regular
535,393.000000,0.000000,0.000000,192.000000,0.000000,940.600000,785.600000,3,19.199149,2.586625,4.187427,False,28.252195,-9.053046,1.009533,3.500000,False,Regular
536,393.000000,0.000000,0.000000,192.000000,0.000000,940.600000,785.600000,90,48.846617,3.356305,4.187427,False,41.736215,7.110401,0.792902,3.500000,False,Regular
537,393.000000,0.000000,0.000000,192.000000,0.000000,940.600000,785.600000,28,39.604880,2.469681,4.187427,False,32.126914,7.477967,0.833891,3.500000,False,Regular
538,480.000000,0.000000,0.000000,192.000000,0.000000,936.200000,712.200000,28,43.942374,3.496682,4.187427,False,41.346867,2.595507,0.289433,3.500000,False,Regular
539,480.000000,0.000000,0.000000,192.000000,0.000000,936.200000,712.200000,7,34.569637,3.527887,4.187427,False,38.092104,-3.522466,0.392801,3.500000,False,Regular
540,480.000000,0.000000,0.000000,192.000000,0.000000,936.200000,712.200000,90,54.315540,4.231619,4.187427,True,50.956169,3.359372,0.374614,3.500000,False,Leverage only
541,480.000000,0.000000,0.000000,192.000000,0.000000,936.200000,712.200000,3,24.404692,3.551153,4.187427,False,37.472149,-13.067456,1.457192,3.500000,False,Regular
542,333.000000,0.000000,0.000000,192.000000,0.000000,931.200000,842.600000,3,15.615942,2.459043,4.187427,False,21.816176,-6.200234,0.691407,3.500000,False,Regular
543,255.000000,0.000000,0.000000,192.000000,0.000000,889.800000,945.000000,90,21.859147,3.860245,4.187427,False,27.317286,-5.458139,0.608654,3.500000,False,Regular
544,255.000000,0.000000,0.000000,192.000000,0.000000,889.800000,945.000000,7,10.222171,3.334376,4.187427,False,14.453221,-4.231049,0.471817,3.500000,False,Regular
545,289.000000,0.000000,0.000000,192.000000,0.000000,913.200000,895.300000,7,14.596896,2.758853,4.187427,False,17.867955,-3.271059,0.364766,3.500000,False,Regular
546,255.000000,0.000000,0.000000,192.000000,0.000000,889.800000,945.000000,28,18.746163,3.236435,4.187427,False,17.707984,1.038179,0.115770,3.500000,False,Regular
547,333.000000,0.000000,0.000000,192.000000,0.000000,931.200000,842.600000,28,31.966865,2.310589,4.187427,False,25.690894,6.275971,0.699853,3.500000,False,Regular
548,333.000000,0.000000,0.000000,192.000000,0.000000,931.200000,842.600000,7,23.404952,2.414607,4.187427,False,22.436131,0.968821,0.108036,3.500000,False,Regular
549,289.000000,0.000000,0.000000,192.000000,0.000000,913.200000,895.300000,28,25.573354,2.652879,4.187427,False,21.122718,4.450636,0.496304,3.500000,False,Regular
550,333.000000,0.000000,0.000000,192.000000,0.000000,931.200000,842.600000,90,41.680203,3.196045,4.187427,False,35.300196,6.380007,0.711454,3.500000,False,Regular
551,393.000000,0.000000,0.000000,192.000000,0.000000,940.600000,785.600000,7,27.742446,2.548086,4.187427,False,28.872150,-1.129704,0.125977,3.500000,False,Regular
552,255.000000,0.000000,0.000000,192.000000,0.000000,889.800000,945.000000,3,8.204075,3.370993,4.187427,False,13.833266,-5.629191,0.627728,3.500000,False,Regular
553,158.800000,238.200000,0.000000,185.700000,0.000000,1040.600000,734.300000,7,9.617501,2.911473,4.187427,False,26.241290,-16.623789,1.853769,3.500000,False,Regular
554,239.600000,359.400000,0.000000,185.700000,0.000000,941.600000,664.300000,7,25.422359,4.752149,4.187427,True,47.147550,-21.725191,2.422642,3.500000,False,Leverage only
555,238.200000,158.800000,0.000000,185.700000,0.000000,1040.600000,734.300000,7,15.691095,2.147473,4.187427,False,27.732724,-12.041629,1.342799,3.500000,False,Regular
556,181.900000,272.800000,0.000000,185.700000,0.000000,1012.400000,714.300000,28,27.935499,3.166097,4.187427,False,35.470162,-7.534662,0.840213,3.500000,False,Regular
557,193.500000,290.200000,0.000000,185.700000,0.000000,998.200000,704.300000,28,32.626694,3.420761,4.187427,False,38.474016,-5.847322,0.652053,3.500000,False,Regular
558,255.500000,170.300000,0.000000,185.700000,0.000000,1026.600000,724.300000,7,17.236211,2.273127,4.187427,False,30.824364,-13.588154,1.515256,3.500000,False,Regular
559,272.800000,181.900000,0.000000,185.700000,0.000000,1012.400000,714.300000,7,19.765208,2.466676,4.187427,False,33.922846,-14.157637,1.578761,3.500000,False,Regular
560,239.600000,359.400000,0.000000,185.700000,0.000000,941.600000,664.300000,28,39.435269,4.696866,4.187427,True,50.402313,-10.967044,1.222968,3.500000,False,Leverage only
561,220.800000,147.200000,0.000000,185.700000,0.000000,1055.000000,744.300000,28,25.745034,1.948756,4.187427,False,27.880286,-2.135252,0.238108,3.500000,False,Regular
562,397.000000,0.000000,0.000000,185.700000,0.000000,1040.600000,734.300000,28,33.082437,2.407148,4.187427,False,33.970355,-0.887918,0.099014,3.500000,False,Regular
563,382.500000,0.000000,0.000000,185.700000,0.000000,1047.800000,739.300000,7,24.065470,2.406708,4.187427,False,29.053045,-4.987575,0.556180,3.500000,False,Regular
564,210.700000,316.100000,0.000000,185.700000,0.000000,977.000000,689.300000,7,21.819847,3.930791,4.187427,False,39.674314,-17.854467,1.991006,3.500000,False,Regular
565,158.800000,238.200000,0.000000,185.700000,0.000000,1040.600000,734.300000,28,21.066250,2.794211,4.187427,False,29.496054,-8.429804,0.940033,3.500000,False,Regular
566,295.800000,0.000000,0.000000,185.700000,0.000000,1091.400000,769.300000,7,14.843729,2.304903,4.187427,False,19.131921,-4.288192,0.478189,3.500000,False,Regular
567,255.500000,170.300000,0.000000,185.700000,0.000000,1026.600000,724.300000,28,32.051671,2.142344,4.187427,False,34.079128,-2.027457,0.226088,3.500000,False,Regular
568,203.500000,135.700000,0.000000,185.700000,0.000000,1076.200000,759.300000,7,11.957582,2.251953,4.187427,False,21.947625,-9.990043,1.114020,3.500000,False,Regular
569,397.000000,0.000000,0.000000,185.700000,0.000000,1040.600000,734.300000,7,25.447870,2.502913,4.187427,False,30.715592,-5.267722,0.587420,3.500000,False,Regular
570,381.400000,0.000000,0.000000,185.700000,0.000000,1104.600000,784.300000,28,22.489328,3.784223,4.187427,False,35.650006,-13.160678,1.467587,3.500000,False,Regular
571,295.800000,0.000000,0.000000,185.700000,0.000000,1091.400000,769.300000,28,25.216895,2.170926,4.187427,False,22.386684,2.830211,0.315605,3.500000,False,Regular
572,228.000000,342.100000,0.000000,185.700000,0.000000,955.800000,674.300000,28,39.699339,4.348514,4.187427,True,47.410899,-7.711561,0.859940,3.500000,False,Leverage only
573,220.800000,147.200000,0.000000,185.700000,0.000000,1055.000000,744.300000,7,13.089012,2.104026,4.187427,False,24.625523,-11.536510,1.286471,3.500000,False,Regular
574,316.100000,210.700000,0.000000,185.700000,0.000000,977.000000,689.300000,28,38.700288,3.077010,4.187427,False,44.908890,-6.208603,0.692340,3.500000,False,Regular
575,135.700000,203.500000,0.000000,185.700000,0.000000,1076.200000,759.300000,7,7.507015,2.923993,4.187427,False,20.674083,-13.167069,1.468300,3.500000,False,Regular
576,238.100000,0.000000,0.000000,185.700000,0.000000,1118.800000,789.300000,28,17.576122,2.557938,4.187427,False,15.740260,1.835863,0.204723,3.500000,False,Regular
577,339.200000,0.000000,0.000000,185.700000,0.000000,1069.200000,754.300000,7,21.179324,2.246873,4.187427,False,24.088444,-2.909120,0.324405,3.500000,False,Regular
578,135.700000,203.500000,0.000000,185.700000,0.000000,1076.200000,759.300000,28,18.198719,2.788546,4.187427,False,23.928847,-5.730128,0.638984,3.500000,False,Regular
579,193.500000,290.200000,0.000000,185.700000,0.000000,998.200000,704.300000,7,17.200358,3.508329,4.187427,False,35.219253,-18.018895,2.009342,3.500000,False,Regular
580,203.500000,135.700000,0.000000,185.700000,0.000000,1076.200000,759.300000,28,22.629981,2.086659,4.187427,False,25.202389,-2.572407,0.286857,3.500000,False,Regular
581,290.200000,193.500000,0.000000,185.700000,0.000000,998.200000,704.300000,7,21.859147,2.715237,4.187427,False,37.035646,-15.176499,1.692377,3.500000,False,Regular
582,181.900000,272.800000,0.000000,185.700000,0.000000,1012.400000,714.300000,7,12.372647,3.263687,4.187427,False,32.215398,-19.842751,2.212725,3.500000,False,Regular
583,170.300000,155.500000,0.000000,185.700000,0.000000,1026.600000,724.300000,28,25.726418,3.333723,4.187427,False,20.037891,5.688527,0.634345,3.500000,False,Regular
584,210.700000,316.100000,0.000000,185.700000,0.000000,977.000000,689.300000,28,37.813622,3.856986,4.187427,False,42.929078,-5.115456,0.570440,3.500000,False,Regular
585,228.000000,342.100000,0.000000,185.700000,0.000000,955.800000,674.300000,7,21.917063,4.410561,4.187427,True,44.156136,-22.239073,2.479946,3.500000,False,Leverage only
586,290.200000,193.500000,0.000000,185.700000,0.000000,998.200000,704.300000,28,33.043137,2.616575,4.187427,False,40.290410,-7.247273,0.808165,3.500000,False,Regular
587,381.400000,0.000000,0.000000,185.700000,0.000000,1104.600000,784.300000,7,14.541049,3.915433,4.187427,False,32.395242,-17.854194,1.990975,3.500000,False,Regular
588,238.200000,158.800000,0.000000,185.700000,0.000000,1040.600000,734.300000,28,26.913696,2.002215,4.187427,False,30.987488,-4.073792,0.454281,3.500000,False,Regular
589,186.200000,124.100000,0.000000,185.700000,0.000000,1083.400000,764.300000,7,7.995853,2.267309,4.187427,False,18.441000,-10.445147,1.164770,3.500000,False,Regular
590,339.200000,0.000000,0.000000,185.700000,0.000000,1069.200000,754.300000,28,31.899986,2.122778,4.187427,False,27.343207,4.556779,0.508140,3.500000,False,Regular
591,238.100000,0.000000,0.000000,185.700000,0.000000,1118.800000,789.300000,7,10.335935,2.685031,4.187427,False,12.485496,-2.149561,0.239704,3.500000,False,Regular
592,252.500000,0.000000,0.000000,185.700000,0.000000,1111.600000,784.300000,28,19.765208,2.433173,4.187427,False,17.388487,2.376721,0.265035,3.500000,False,Regular
593,382.500000,0.000000,0.000000,185.700000,0.000000,1047.800000,739.300000,28,37.437857,2.303028,4.187427,False,32.307808,5.130049,0.572067,3.500000,False,Regular
594,252.500000,0.000000,0.000000,185.700000,0.000000,1111.600000,784.300000,7,11.483912,2.562865,4.187427,False,14.133724,-2.649811,0.295488,3.500000,False,Regular
595,316.100000,210.700000,0.000000,185.700000,0.000000,977.000000,689.300000,7,24.437787,3.155119,4.187427,False,41.654127,-17.216340,1.919846,3.500000,False,Regular
596,186.200000,124.100000,0.000000,185.700000,0.000000,1083.400000,764.300000,28,17.596806,2.111704,4.187427,False,21.695764,-4.098957,0.457087,3.500000,False,Regular
597,170.300000,155.500000,0.000000,185.700000,0.000000,1026.600000,724.300000,7,10.730315,3.372260,4.187427,False,16.783128,-6.052813,0.674967,3.500000,False,Regular
598,272.800000,181.900000,0.000000,185.700000,0.000000,1012.400000,714.300000,28,31.381500,2.352208,4.187427,False,37.177609,-5.796109,0.646342,3.500000,False,Regular
599,339.000000,0.000000,0.000000,197.000000,0.000000,968.000000,781.000000,3,13.224150,2.342969,4.187427,False,20.577582,-7.353432,0.820004,3.500000,False,Regular
600,339.000000,0.000000,0.000000,197.000000,0.000000,968.000000,781.000000,7,20.966965,2.299240,4.187427,False,21.197537,-0.230572,0.025712,3.500000,False,Regular
601,339.000000,0.000000,0.000000,197.000000,0.000000,968.000000,781.000000,14,27.041249,2.241859,4.187427,False,22.282458,4.758791,0.530667,3.500000,False,Regular
602,339.000000,0.000000,0.000000,197.000000,0.000000,968.000000,781.000000,28,32.039950,2.205959,4.187427,False,24.452300,7.587649,0.846122,3.500000,False,Regular
603,339.000000,0.000000,0.000000,197.000000,0.000000,968.000000,781.000000,90,35.170171,3.154758,4.187427,False,34.061602,1.108569,0.123620,3.500000,False,Regular
604,339.000000,0.000000,0.000000,197.000000,0.000000,968.000000,781.000000,180,36.445701,5.844249,4.187427,True,48.010589,-11.564887,1.289636,3.500000,False,Leverage only
605,339.000000,0.000000,0.000000,197.000000,0.000000,968.000000,781.000000,365,38.893341,12.101897,4.187427,True,76.683505,-37.790164,4.214096,3.500000,True,Leverage + response
606,236.000000,0.000000,0.000000,194.000000,0.000000,968.000000,885.000000,3,6.467285,2.613757,4.187427,False,10.550307,-4.083022,0.455310,3.500000,False,Regular
607,236.000000,0.000000,0.000000,194.000000,0.000000,968.000000,885.000000,14,12.838043,2.499972,4.187427,False,12.255183,0.582860,0.064996,3.500000,False,Regular
608,236.000000,0.000000,0.000000,194.000000,0.000000,968.000000,885.000000,28,18.415904,2.437134,4.187427,False,14.425025,3.990879,0.445035,3.500000,False,Regular
609,236.000000,0.000000,0.000000,194.000000,0.000000,968.000000,885.000000,90,21.946021,3.218556,4.187427,False,24.034327,-2.088306,0.232873,3.500000,False,Regular
610,236.000000,0.000000,0.000000,193.000000,0.000000,968.000000,885.000000,180,24.104081,5.819954,4.187427,True,38.086142,-13.982061,1.559182,3.500000,False,Leverage only
611,236.000000,0.000000,0.000000,193.000000,0.000000,968.000000,885.000000,365,25.083137,12.014198,4.187427,True,66.759059,-41.675922,4.647408,3.500000,True,Leverage + response
612,277.000000,0.000000,0.000000,191.000000,0.000000,968.000000,856.000000,14,21.263440,2.262102,4.187427,False,17.203993,4.059447,0.452681,3.500000,False,Regular
613,277.000000,0.000000,0.000000,191.000000,0.000000,968.000000,856.000000,28,25.965666,2.206720,4.187427,False,19.373836,6.591831,0.735075,3.500000,False,Regular
614,277.000000,0.000000,0.000000,191.000000,0.000000,968.000000,856.000000,3,11.362564,2.376905,4.187427,False,15.499117,-4.136553,0.461280,3.500000,False,Regular
615,277.000000,0.000000,0.000000,191.000000,0.000000,968.000000,856.000000,90,31.253947,3.093048,4.187427,False,28.983137,2.270810,0.253225,3.500000,False,Regular
616,277.000000,0.000000,0.000000,191.000000,0.000000,968.000000,856.000000,180,32.329530,5.762391,4.187427,True,42.932124,-10.602594,1.182327,3.500000,False,Leverage only
617,277.000000,0.000000,0.000000,191.000000,0.000000,968.000000,856.000000,360,33.701587,11.842086,4.187427,True,70.830097,-37.128510,4.140313,3.500000,True,Leverage + response
618,254.000000,0.000000,0.000000,198.000000,0.000000,968.000000,863.000000,3,9.307926,2.431850,4.187427,False,11.782924,-2.474998,0.275995,3.500000,False,Regular
619,254.000000,0.000000,0.000000,198.000000,0.000000,968.000000,863.000000,90,26.944722,3.072022,4.187427,False,25.266945,1.677777,0.187094,3.500000,False,Regular
620,254.000000,0.000000,0.000000,198.000000,0.000000,968.000000,863.000000,180,27.627303,5.715601,4.187427,True,39.215931,-11.588628,1.292283,3.500000,False,Leverage only
621,254.000000,0.000000,0.000000,198.000000,0.000000,968.000000,863.000000,365,29.785363,11.957040,4.187427,True,67.888848,-38.103484,4.249035,3.500000,True,Leverage + response
622,307.000000,0.000000,0.000000,193.000000,0.000000,968.000000,812.000000,180,34.487590,5.880608,4.187427,True,45.155177,-10.667587,1.189575,3.500000,False,Leverage only
623,307.000000,0.000000,0.000000,193.000000,0.000000,968.000000,812.000000,365,36.149227,12.116718,4.187427,True,73.828093,-37.678867,4.201685,3.500000,True,Leverage + response
624,307.000000,0.000000,0.000000,193.000000,0.000000,968.000000,812.000000,3,12.541568,2.445455,4.187427,False,17.722170,-5.180602,0.577705,3.500000,False,Regular
625,307.000000,0.000000,0.000000,193.000000,0.000000,968.000000,812.000000,28,27.530777,2.312553,4.187427,False,21.596889,5.933888,0.661706,3.500000,False,Regular
626,307.000000,0.000000,0.000000,193.000000,0.000000,968.000000,812.000000,90,32.922479,3.226697,4.187427,False,31.206190,1.716289,0.191389,3.500000,False,Regular
627,236.000000,0.000000,0.000000,193.000000,0.000000,968.000000,885.000000,7,9.990507,2.591503,4.187427,False,11.273091,-1.282583,0.143025,3.500000,False,Regular
628,200.000000,0.000000,0.000000,180.000000,0.000000,1125.000000,845.000000,7,7.839342,2.908682,4.187427,False,10.153099,-2.313757,0.258014,3.500000,False,Regular
629,200.000000,0.000000,0.000000,180.000000,0.000000,1125.000000,845.000000,28,12.245094,2.768570,4.187427,False,13.407863,-1.162769,0.129664,3.500000,False,Regular
630,225.000000,0.000000,0.000000,181.000000,0.000000,1113.000000,833.000000,7,11.169511,2.645918,4.187427,False,12.784920,-1.615409,0.180139,3.500000,False,Regular
631,225.000000,0.000000,0.000000,181.000000,0.000000,1113.000000,833.000000,28,17.340321,2.497216,4.187427,False,16.039684,1.300637,0.145038,3.500000,False,Regular
632,325.000000,0.000000,0.000000,184.000000,0.000000,1063.000000,783.000000,7,17.540269,2.103205,4.187427,False,23.274174,-5.733904,0.639405,3.500000,False,Regular
633,325.000000,0.000000,0.000000,184.000000,0.000000,1063.000000,783.000000,28,30.571366,1.954515,4.187427,False,26.528937,4.042428,0.450783,3.500000,False,Regular
634,275.000000,0.000000,0.000000,183.000000,0.000000,1088.000000,808.000000,7,14.203206,2.239943,4.187427,False,17.978133,-3.774927,0.420954,3.500000,False,Regular
635,275.000000,0.000000,0.000000,183.000000,0.000000,1088.000000,808.000000,28,24.497082,2.079498,4.187427,False,21.232896,3.264186,0.363999,3.500000,False,Regular
636,300.000000,0.000000,0.000000,184.000000,0.000000,1075.000000,795.000000,7,15.575263,2.122917,4.187427,False,20.539524,-4.964261,0.553580,3.500000,False,Regular
637,300.000000,0.000000,0.000000,184.000000,0.000000,1075.000000,795.000000,28,26.848195,1.963376,4.187427,False,23.794288,3.053908,0.340551,3.500000,False,Regular
638,375.000000,0.000000,0.000000,186.000000,0.000000,1038.000000,758.000000,7,26.062193,2.245220,4.187427,False,28.467386,-2.405193,0.268210,3.500000,False,Regular
639,375.000000,0.000000,0.000000,186.000000,0.000000,1038.000000,758.000000,28,38.210760,2.123543,4.187427,False,31.722150,6.488610,0.723565,3.500000,False,Regular
640,400.000000,0.000000,0.000000,187.000000,0.000000,1025.000000,745.000000,28,43.698989,2.315780,4.187427,False,34.283541,9.415448,1.049945,3.500000,False,Regular
641,400.000000,0.000000,0.000000,187.000000,0.000000,1025.000000,745.000000,7,30.143891,2.419363,4.187427,False,31.028778,-0.884887,0.098676,3.500000,False,Regular
642,250.000000,0.000000,0.000000,182.000000,0.000000,1100.000000,820.000000,7,12.734622,2.415670,4.187427,False,15.346312,-2.611690,0.291237,3.500000,False,Regular
643,250.000000,0.000000,0.000000,182.000000,0.000000,1100.000000,820.000000,28,20.870439,2.260922,4.187427,False,18.601075,2.269363,0.253064,3.500000,False,Regular
644,350.000000,0.000000,0.000000,186.000000,0.000000,1050.000000,770.000000,7,20.277489,2.115272,4.187427,False,25.732736,-5.455247,0.608331,3.500000,False,Regular
645,350.000000,0.000000,0.000000,186.000000,0.000000,1050.000000,770.000000,28,34.294536,1.973373,4.187427,False,28.987500,5.307036,0.591804,3.500000,False,Regular
646,203.500000,305.300000,0.000000,203.500000,0.000000,963.400000,630.000000,7,19.539060,3.344986,4.187427,False,32.572322,-13.033262,1.453379,3.500000,False,Regular
647,250.200000,166.800000,0.000000,203.500000,0.000000,977.600000,694.100000,90,47.714497,2.929915,4.187427,False,38.010406,9.704091,1.082133,3.500000,False,Regular
648,157.000000,236.000000,0.000000,192.000000,0.000000,935.400000,781.200000,90,43.377004,3.364698,4.187427,False,36.970949,6.406055,0.714359,3.500000,False,Regular
649,141.300000,212.000000,0.000000,203.500000,0.000000,971.800000,748.500000,28,29.892232,2.262357,4.187427,False,20.576708,9.315524,1.038802,3.500000,False,Regular
650,166.800000,250.200000,0.000000,203.500000,0.000000,975.600000,692.600000,3,6.902344,2.656995,4.187427,False,22.840174,-15.937829,1.777276,3.500000,False,Regular
651,122.600000,183.900000,0.000000,203.500000,0.000000,958.200000,800.100000,90,33.192064,3.160890,4.187427,False,25.821229,7.370835,0.821944,3.500000,False,Regular
652,183.900000,122.600000,0.000000,203.500000,0.000000,959.200000,800.000000,3,4.903553,2.089769,4.187427,False,13.512409,-8.608856,0.960000,3.500000,False,Regular
653,102.000000,153.000000,0.000000,192.000000,0.000000,887.000000,942.000000,3,4.565021,3.789471,4.187427,False,10.753653,-6.188633,0.690113,3.500000,False,Regular
654,102.000000,153.000000,0.000000,192.000000,0.000000,887.000000,942.000000,90,25.460970,4.182665,4.187427,False,24.237674,1.223296,0.136413,3.500000,False,Regular
655,122.600000,183.900000,0.000000,203.500000,0.000000,958.200000,800.100000,28,24.290929,2.365294,4.187427,False,16.211927,8.079002,0.900914,3.500000,False,Regular
656,166.800000,250.200000,0.000000,203.500000,0.000000,975.600000,692.600000,28,33.947730,2.514789,4.187427,False,26.714892,7.232838,0.806556,3.500000,False,Regular
657,200.000000,133.000000,0.000000,192.000000,0.000000,965.400000,806.200000,3,11.414275,1.965625,4.187427,False,18.730851,-7.316575,0.815894,3.500000,False,Regular
658,108.300000,162.400000,0.000000,203.500000,0.000000,938.200000,849.000000,28,20.593959,2.698507,4.187427,False,13.004541,7.589418,0.846319,3.500000,False,Regular
659,305.300000,203.500000,0.000000,203.500000,0.000000,965.400000,631.000000,7,25.893961,2.797553,4.187427,False,34.582940,-8.688979,0.968934,3.500000,False,Regular
660,108.300000,162.400000,0.000000,203.500000,0.000000,938.200000,849.000000,90,29.231714,3.392234,4.187427,False,22.613842,6.617872,0.737979,3.500000,False,Regular
661,116.000000,173.000000,0.000000,192.000000,0.000000,909.800000,891.900000,90,31.023662,3.711032,4.187427,False,27.242961,3.780701,0.421597,3.500000,False,Regular
